season,date,gid,phase,away,home,away_1p,home_1p,total_1p,u25,ft,et_hour,dow,weekend,away_rest,home_rest,away_r5,home_r5,away_r15_n,home_r15_n,away_r15,home_r15,comb_r5_pct,comb_r15_pct,home_venue_r10,away_road_r10,env_1p_goals,env_1p_sog,env_1p_xg,h2h_last_u25,away_goalie,home_goalie,away_goalie_cls,home_goalie_cls,goalie_pair,total_line,espn_total,espn_books,espn_span
2021,2021-10-14,2021020013,reg,UTA,CBJ,0,2,2,1,10,19.0,3,0,,,,,0,0,0,0,,,,,,,,,hutton,merzlikins,,,,,5.5,13,0.0
2021,2021-10-14,2021020014,reg,SEA,NSH,2,1,3,0,7,20.0,3,0,2,,,,1,0,1,0,,,,,,,,,grubauer,saros,,,,,5.5,12,0.0
2021,2021-10-14,2021020016,reg,VGK,LAK,1,2,3,0,8,22.5,3,0,2,,,,1,0,1,0,,,,,,,,,lehner,petersen,,,,,5.5,13,0.0
2021,2021-10-15,2021020017,reg,CHI,NJD,0,1,1,1,7,19.0,4,0,2,,,,1,0,0,0,,,,,,,,,lankinen,bernier,,,,,6.0,12,1.0
2021,2021-10-15,2021020018,reg,VAN,PHI,0,1,1,1,9,19.0,4,0,2,,,,1,0,1,0,,,,,,,,,demko,hart,,,,,6.0,12,0.5
2021,2021-10-15,2021020019,reg,MIN,ANA,0,0,0,1,3,22.0,4,0,,2,,,0,1,0,1,,,,,,,,,talbot,stolarz,,,,,5.5,13,0.0
2021,2021-10-16,2021020020,reg,DAL,BOS,0,1,1,1,4,19.0,5,1,2,,,,1,0,1,0,,,,,,,,,holtby,swayman,,,,,5.5,13,0.0
2021,2021-10-16,2021020021,reg,UTA,BUF,1,0,1,1,3,13.0,5,1,2,2,,,1,1,1,1,,,,,2.0,20.5,1.0673,,vejmelka,tokarski,,,,,5.5,13,0.5
2021,2021-10-16,2021020022,reg,OTT,TOR,0,2,2,1,4,19.0,5,1,2,2,,,1,2,0,1,,,,,2.75,26.25,2.7262,0,forsberg,campbell,,,,,6.0,12,1.0
2021,2021-10-16,2021020023,reg,NYR,MTL,0,0,0,1,4,19.0,5,1,2,2,,,2,2,2,2,,,,,1.5,16.25,2.13,,shesterkin,allen,,,,,6.0,12,0.5
2021,2021-10-16,2021020024,reg,VAN,DET,0,1,1,1,4,19.0,5,1,1,2,,,2,1,2,1,,,,,1.0,22.25,2.7416,,halak,greiss,,,,,5.5,13,0.0
2021,2021-10-16,2021020025,reg,NYI,FLA,0,1,1,1,6,18.0,5,1,2,2,,,1,1,0,1,,,,,2.0,17.5,1.5026,,sorokin,bobrovsky,,,,,5.5,13,0.0
2021,2021-10-16,2021020026,reg,CHI,PIT,0,4,4,0,7,19.0,5,1,1,2,,,2,2,1,2,,,,,1.5,20.0,1.5648,,fleury,jarry,,,,,6.0,12,1.0
2021,2021-10-16,2021020027,reg,TBL,WSH,0,0,0,1,3,19.0,5,1,2,3,,,2,1,2,1,,,,,0.75,18.5,3.0452,,vasilevskiy,vanecek,,,,,6.5,13,1.0
2021,2021-10-16,2021020028,reg,SEA,CBJ,0,0,0,1,3,19.0,5,1,2,2,,,2,1,1,1,,,,,2.25,18.25,1.2943,,grubauer,merzlikins,,,,,5.5,13,0.0
2021,2021-10-16,2021020029,reg,CAR,NSH,1,0,1,1,5,20.0,5,1,2,2,,,1,1,0,0,,,,,3.0,15.0,1.4529,,andersen,saros,,,,,5.5,11,0.5
2021,2021-10-16,2021020030,reg,STL,COL,1,0,1,1,8,21.0,5,1,,3,,,0,1,0,0,,,,,,,,,binnington,kuemper,,,,,5.5,13,0.5
2021,2021-10-16,2021020031,reg,CGY,EDM,0,2,2,1,7,22.0,5,1,,3,,,0,1,0,1,,,,,,,,,markstrom,smith,,,,,6.0,12,1.0
2021,2021-10-16,2021020032,reg,MIN,LAK,0,0,0,1,5,22.5,5,1,1,2,,,1,1,1,0,,,,,1.5,28.0,2.1433,,talbot,quick,,,,,5.5,11,0.5
2021,2021-10-16,2021020033,reg,WPG,SJS,1,0,1,1,7,22.0,5,1,3,,,,1,0,1,0,,,,,,,,,hellebuyck,hill,,,,,6.0,13,1.0
2021,2021-10-17,2021020034,reg,DAL,OTT,1,1,2,1,5,17.0,6,1,1,1,,,2,2,2,1,,,,,1.75,19.0,1.5808,,khudobin,gustavsson,,,,,5.5,13,0.0
2021,2021-10-18,2021020035,reg,NYR,TOR,1,0,1,1,3,19.0,0,0,2,2,,,3,3,3,2,,,,,1.5,16.83,2.1285,,shesterkin,campbell,,,,,6.0,12,0.5
2021,2021-10-18,2021020036,reg,SEA,PHI,0,3,3,0,7,19.0,0,0,2,3,,,3,1,2,1,,,,,1.333,16.5,1.7298,,grubauer,hart,,,,,5.5,13,0.5
2021,2021-10-18,2021020037,reg,ANA,CGY,1,1,2,1,5,21.5,0,0,3,2,,,2,1,2,1,,,,,1.5,26.5,1.9774,,gibson,markstrom,,,,,5.5,13,0.0
2021,2021-10-18,2021020038,reg,STL,UTA,1,1,2,1,11,22.0,0,0,2,2,,,1,2,1,2,,,,,1.25,18.0,1.0745,,binnington,hutton,,,,,5.5,13,0.0
2021,2021-10-19,2021020039,reg,VAN,BUF,2,1,3,0,7,19.0,1,0,3,3,,,3,2,3,2,,,,,1.25,19.09,1.4171,,demko,anderson,,,,,5.5,12,0.5
2021,2021-10-19,2021020040,reg,SJS,MTL,3,0,3,0,5,19.0,1,0,3,3,,,1,3,1,3,,,,,1.167,16.5,1.2959,,hill,allen,,,,,5.5,13,0.5
2021,2021-10-19,2021020041,reg,CBJ,DET,0,0,0,1,5,19.5,1,0,3,3,,,2,2,2,2,,,,,1.0,17.0,1.4033,,korpisalo,greiss,,,,,5.5,13,0.0
2021,2021-10-19,2021020042,reg,FLA,TBL,0,0,0,1,5,19.0,1,0,3,3,,,2,3,2,3,,,,,0.666,18.41,1.6359,,knight,vasilevskiy,,,,,6.0,12,0.5
2021,2021-10-19,2021020043,reg,SEA,NJD,0,2,2,1,6,19.0,1,0,1,4,,,4,1,2,1,,,,,1.5,14.25,1.1706,,daccord,bernier,,,,,5.5,13,0.5
2021,2021-10-19,2021020044,reg,DAL,PIT,1,0,1,1,3,19.0,1,0,2,3,,,3,3,3,2,,,,,1.5,17.5,1.3089,,holtby,jarry,,,,,5.5,13,0.0
2021,2021-10-19,2021020045,reg,COL,WSH,1,2,3,0,9,19.0,1,0,3,3,,,2,2,1,2,,,,,1.5,17.75,1.9261,,kuemper,samsonov,,,,,6.0,12,0.5
2021,2021-10-19,2021020046,reg,NYI,CHI,0,0,0,1,5,20.0,1,0,3,3,,,2,3,1,1,,,,,2.5,16.0,1.3355,,sorokin,fleury,,,,,5.5,13,0.0
2021,2021-10-19,2021020047,reg,LAK,NSH,0,0,0,1,3,20.0,1,0,3,3,,,2,2,1,1,,,,,1.75,24.5,1.892,,petersen,saros,,,,,5.5,13,0.0
2021,2021-10-19,2021020048,reg,WPG,MIN,2,2,4,0,11,20.0,1,0,3,3,,,2,2,2,2,,,,,0.75,21.25,1.5246,,hellebuyck,talbot,,,,,5.5,13,0.0
2021,2021-10-19,2021020049,reg,ANA,EDM,2,3,5,0,11,21.0,1,0,1,3,,,3,2,3,2,,,,,1.417,25.0,2.1147,,stolarz,smith,,,,,6.0,13,0.5
2021,2021-10-20,2021020050,reg,BOS,PHI,1,2,3,0,9,19.5,2,0,4,2,,,1,2,1,1,,,,,1.5,21.25,1.5332,,swayman,jones,,,,,5.5,12,0.5
2021,2021-10-20,2021020051,reg,STL,VGK,0,1,1,1,4,22.0,2,0,2,6,,,2,2,2,1,,,,,2.0,19.75,1.6155,,binnington,lehner,,,,,5.5,13,0.5
2021,2021-10-21,2021020052,reg,CAR,MTL,0,0,0,1,5,19.0,3,0,5,2,,,2,4,1,3,,,,,1.875,18.75,1.3041,,andersen,allen,,,,,5.5,13,0.0
2021,2021-10-21,2021020053,reg,SJS,OTT,0,1,1,1,3,19.0,3,0,2,4,,,2,3,1,2,,,,,2.167,17.25,1.565,,reimer,murray,,,,,6.0,11,0.5
2021,2021-10-21,2021020054,reg,CGY,DET,2,0,2,1,3,19.5,3,0,3,2,,,2,3,2,3,,,,,1.333,22.75,2.1045,,markstrom,nedeljkovic,,,,,5.5,13,0.0
2021,2021-10-21,2021020055,reg,COL,FLA,1,1,2,1,5,19.0,3,0,2,2,,,3,3,1,3,,,,,1.667,20.5,1.6002,,johansson,bobrovsky,,,,,6.5,13,1.0
2021,2021-10-21,2021020056,reg,WSH,NJD,2,0,2,1,5,19.0,3,0,2,2,,,3,2,2,2,,,,,1.417,17.09,2.0659,,vanecek,wedgewood,,,,,6.0,13,1.0
2021,2021-10-21,2021020057,reg,NYI,CBJ,0,0,0,1,5,19.0,3,0,2,2,,,3,3,2,3,,,,,1.0,18.0,1.3374,,sorokin,merzlikins,,,,,5.5,13,0.5
2021,2021-10-21,2021020058,reg,VAN,CHI,1,1,2,1,5,20.5,3,0,2,2,,,4,4,3,2,,,,,1.875,19.5,1.5968,,demko,lankinen,,,,,6.5,13,1.0
2021,2021-10-21,2021020059,reg,NYR,NSH,1,0,1,1,4,20.0,3,0,3,2,,,4,3,4,2,,,,,1.042,18.41,1.6057,,shesterkin,saros,,,,,5.5,13,0.0
2021,2021-10-21,2021020060,reg,ANA,WPG,1,1,2,1,6,20.0,3,0,2,2,,,4,3,3,2,,,,,2.292,21.41,1.5991,1,gibson,hellebuyck,,,,,5.5,13,0.0
2021,2021-10-21,2021020061,reg,EDM,UTA,1,0,1,1,6,22.0,3,0,2,3,,,3,3,2,3,,,,,2.167,22.0,1.8173,,koskinen,vejmelka,,,,,6.0,12,1.0
2021,2021-10-22,2021020062,reg,BOS,BUF,2,0,2,1,5,19.0,4,0,2,3,,,2,3,1,2,,,,,2.0,19.16,1.0055,,ullmark,anderson,,,,,5.5,13,0.5
2021,2021-10-22,2021020063,reg,SJS,TOR,0,0,0,1,8,18.0,4,0,1,4,,,3,4,2,3,,,,,1.833,18.04,1.7897,,hill,hutchinson,,,,,6.0,13,1.0
2021,2021-10-22,2021020064,reg,LAK,DAL,1,1,2,1,5,20.5,4,0,3,3,,,3,4,2,4,,,,,1.125,19.96,1.6143,,quick,holtby,,,,,5.5,13,0.5
2021,2021-10-22,2021020065,reg,EDM,VGK,1,1,2,1,8,22.0,4,0,1,2,,,4,3,3,2,,,,,2.125,25.04,2.2975,,koskinen,lehner,,,,,6.5,13,1.0
2021,2021-10-23,2021020066,reg,DET,MTL,1,2,3,0,7,19.0,5,1,2,2,,4,4,5,4,4,,,,,1.2,18.1,1.5295,,greiss,allen,,,,,5.5,13,0.0
2021,2021-10-23,2021020067,reg,NYR,OTT,0,1,1,1,5,13.0,5,1,2,2,5,,5,4,5,3,,,,,1.4,17.4,1.8979,,georgiev,murray,,,,,5.5,13,0.5
2021,2021-10-23,2021020068,reg,COL,TBL,1,0,1,1,7,19.0,5,1,2,4,,,4,4,2,4,,,,,1.375,20.38,1.7915,,kuemper,vasilevskiy,,,,,6.0,12,0.5
2021,2021-10-23,2021020069,reg,BUF,NJD,1,0,1,1,3,19.0,5,1,1,2,,,4,3,3,3,,,,,1.833,19.0,1.591,,tokarski,daws,,,,,6.0,13,1.0
2021,2021-10-23,2021020070,reg,FLA,PHI,1,0,1,1,6,19.0,5,1,2,3,,,4,3,4,1,,,,,1.667,19.25,1.8323,,bobrovsky,hart,,,,,6.5,13,1.0
2021,2021-10-23,2021020071,reg,TOR,PIT,1,1,2,1,8,19.0,5,1,1,4,4,,5,4,4,3,,,,,1.55,19.5,1.717,,campbell,jarry,,,,,6.0,13,1.0
2021,2021-10-23,2021020072,reg,CGY,WSH,3,0,3,0,7,13.0,5,1,2,2,,,3,4,3,3,,,,,1.75,21.91,2.1037,,vladar,vanecek,,,,,6.0,13,1.0
2021,2021-10-23,2021020073,reg,CAR,CBJ,2,0,2,1,6,19.0,5,1,2,2,,,3,4,2,4,,,,,0.916,18.75,1.3624,,andersen,korpisalo,,,,,5.5,13,0.0
2021,2021-10-23,2021020074,reg,LAK,STL,1,2,3,0,10,20.0,5,1,1,3,,,4,3,3,3,,,,,1.292,22.5,1.9129,,petersen,binnington,,,,,5.5,13,0.0
2021,2021-10-23,2021020075,reg,ANA,MIN,2,2,4,0,7,18.0,5,1,2,4,4,,5,3,4,2,,,,,1.767,22.4,1.6578,1,gibson,talbot,,,,,5.5,13,0.0
2021,2021-10-23,2021020076,reg,NSH,WPG,1,1,2,1,10,19.0,5,1,2,2,,,4,4,3,3,,,,,1.75,20.12,1.4897,,saros,hellebuyck,,,,,5.5,12,0.0
2021,2021-10-23,2021020077,reg,NYI,UTA,1,0,1,1,3,21.0,5,1,2,2,,,4,4,3,4,,,,,1.25,19.12,1.4316,,sorokin,vejmelka,,,,,5.5,13,0.0
2021,2021-10-23,2021020078,reg,VAN,SEA,0,1,1,1,6,22.0,5,1,2,4,4,3,5,5,4,3,70.0,,,80.0,1.8,18.3,1.6459,,demko,grubauer,,,,,6.0,12,0.5
2021,2021-10-24,2021020079,reg,SJS,BOS,1,3,4,0,7,13.0,6,1,2,2,,,4,3,3,2,,,,,1.625,18.5,1.3831,,hill,ullmark,,,,,5.5,12,0.5
2021,2021-10-24,2021020080,reg,DET,CHI,1,1,2,1,9,19.0,6,1,1,3,4,3,5,5,4,3,70.0,,,,1.8,19.4,1.5022,,nedeljkovic,fleury,,,,,5.5,13,0.5
2021,2021-10-24,2021020081,reg,NSH,MIN,3,0,3,0,7,18.0,6,1,1,1,4,,5,4,4,2,,,,,1.7,21.45,1.5173,,ingram,kahkonen,,,,,5.5,13,0.0
2021,2021-10-24,2021020082,reg,NYI,VGK,1,0,1,1,2,22.0,6,1,1,2,4,,5,4,4,3,,,,80.0,1.5,20.9,1.8416,,sorokin,lehner,,,,,5.5,13,0.0
2021,2021-10-25,2021020083,reg,TBL,BUF,1,1,2,1,6,19.0,0,0,2,2,5,4,5,5,5,4,90.0,,,,1.1,19.9,1.6299,,elliott,anderson,,,,,6.0,12,0.5
2021,2021-10-25,2021020084,reg,WSH,OTT,4,1,5,0,12,19.0,0,0,2,2,3,4,5,5,3,4,70.0,,,,1.8,18.6,2.0595,,samsonov,forsberg,,,,,6.0,12,1.0
2021,2021-10-25,2021020085,reg,UTA,FLA,1,1,2,1,8,19.0,0,0,2,2,5,5,5,5,5,5,100.0,,,,1.2,18.0,1.3825,,hutton,knight,,,,,6.0,12,0.5
2021,2021-10-25,2021020086,reg,CGY,NYR,1,0,1,1,6,19.0,0,0,2,2,,5,4,6,3,6,,,,,1.542,20.75,1.9432,,markstrom,shesterkin,,,,,5.5,13,0.0
2021,2021-10-25,2021020087,reg,TOR,CAR,1,0,1,1,5,19.0,0,0,2,2,4,,6,4,5,3,,,,,1.583,20.29,1.8924,,campbell,andersen,,,,,6.0,12,0.5
2021,2021-10-25,2021020088,reg,DAL,CBJ,0,1,1,1,5,19.0,0,0,3,2,5,5,5,5,5,5,100.0,,,,1.1,17.1,1.4484,,holtby,merzlikins,,,,,5.5,13,0.5
2021,2021-10-25,2021020089,reg,LAK,STL,0,0,0,1,3,20.0,0,0,2,2,3,,5,4,3,3,,,,,1.675,23.3,1.8517,0,quick,husso,,,,,5.5,12,0.5
2021,2021-10-26,2021020090,reg,CGY,NJD,4,0,4,0,8,19.0,1,0,1,3,4,,5,4,4,4,,,,,1.75,21.38,1.9866,,vladar,daws,,,,,6.0,12,0.5
2021,2021-10-26,2021020091,reg,TBL,PIT,0,0,0,1,6,19.0,1,0,1,3,5,4,6,5,6,4,90.0,,,,1.134,19.89,1.6312,1,vasilevskiy,jarry,,,,,5.5,13,0.0
2021,2021-10-26,2021020092,reg,SJS,NSH,0,1,1,1,4,20.5,1,0,2,2,3,4,5,6,3,4,70.0,,,,1.734,19.16,1.5524,,reimer,saros,,,,,6.0,12,0.5
2021,2021-10-26,2021020093,reg,VGK,COL,2,0,2,1,4,20.0,1,0,2,3,4,3,5,5,4,3,70.0,,,,2.0,22.0,2.1394,,lehner,kuemper,,,,,6.0,12,0.5
2021,2021-10-26,2021020094,reg,MIN,VAN,1,0,1,1,5,22.0,1,0,2,3,2,4,5,6,2,5,60.0,,,,1.85,20.75,1.6566,,talbot,demko,,,,,5.5,11,0.5
2021,2021-10-26,2021020095,reg,WPG,ANA,0,0,0,1,7,22.0,1,0,3,3,4,3,5,6,4,4,66.7,,,,2.35,19.27,1.5128,1,hellebuyck,gibson,,,,,5.5,13,0.0
2021,2021-10-26,2021020096,reg,MTL,SEA,1,2,3,0,6,22.0,1,0,3,3,3,3,6,6,4,4,60.0,,,,1.75,16.75,1.4826,,allen,grubauer,,,,,5.5,13,0.0
2021,2021-10-27,2021020097,reg,BOS,FLA,1,1,2,1,5,19.0,2,0,3,2,,5,4,6,2,6,,,,,1.833,18.75,1.3763,,ullmark,bobrovsky,,,,,5.5,13,0.5
2021,2021-10-27,2021020098,reg,DET,WSH,0,1,1,1,5,19.0,2,0,3,2,4,2,6,6,5,3,60.0,,,,1.917,19.84,1.9004,,greiss,vanecek,,,,,6.0,13,1.0
2021,2021-10-27,2021020099,reg,TOR,CHI,0,2,2,1,5,19.5,2,0,2,3,5,4,7,6,6,4,90.0,,,,1.869,21.09,1.6038,,campbell,lankinen,,,,,6.0,12,0.5
2021,2021-10-27,2021020100,reg,VGK,DAL,1,1,2,1,5,20.5,2,0,1,2,4,5,6,6,5,6,90.0,,,,1.583,19.25,1.76,,brossoit,khudobin,,,,,5.5,12,0.0
2021,2021-10-27,2021020101,reg,PHI,EDM,3,2,5,0,8,22.0,2,0,4,5,,4,4,5,2,4,,,,,2.1,20.7,2.0509,,hart,koskinen,,,,,6.5,13,1.0
2021,2021-10-28,2021020102,reg,UTA,TBL,0,3,3,0,6,19.0,3,0,3,2,5,5,6,7,6,7,100.0,,,,1.035,18.86,1.4953,,prosvetov,vasilevskiy,,,,,5.5,12,0.0
2021,2021-10-28,2021020103,reg,CGY,PIT,1,0,1,1,4,19.0,3,0,2,2,3,4,6,6,4,5,70.0,,,60.0,1.833,21.33,1.6735,,markstrom,desmith,,,,,5.5,12,0.0
2021,2021-10-28,2021020104,reg,BOS,CAR,0,1,1,1,3,19.0,3,0,1,3,3,4,5,5,3,4,70.0,,,,1.9,20.0,1.4681,,swayman,andersen,,,,,5.5,12,0.0
2021,2021-10-28,2021020105,reg,COL,STL,1,1,2,1,7,20.0,3,0,2,3,4,4,6,5,4,4,77.8,,,,1.783,21.79,1.7721,1,kuemper,binnington,,,,,6.0,11,0.5
2021,2021-10-28,2021020106,reg,PHI,VAN,2,1,3,0,3,22.0,3,0,1,2,2,4,5,7,2,6,60.0,,,,2.014,19.88,1.8652,1,jones,halak,,,,,6.0,12,1.0
2021,2021-10-28,2021020107,reg,BUF,ANA,1,0,1,1,7,22.0,3,0,3,2,4,3,6,7,5,5,70.0,,,,1.988,20.41,1.6036,,anderson,stolarz,,,,,5.5,12,0.0
2021,2021-10-28,2021020108,reg,WPG,LAK,1,1,2,1,5,22.5,3,0,2,3,4,4,6,6,5,4,80.0,,,,1.583,21.08,1.5678,,comrie,quick,,,,,5.5,12,0.5
2021,2021-10-28,2021020109,reg,MTL,SJS,1,0,1,1,4,22.5,3,0,2,2,2,3,7,6,4,4,55.6,,,,1.762,17.07,1.3669,0,allen,hill,,,,,5.5,13,0.0
2021,2021-10-28,2021020110,reg,MIN,SEA,1,1,2,1,5,22.0,3,0,2,2,2,3,6,7,3,4,50.0,,,,2.0,19.98,1.6791,,talbot,grubauer,,,,,5.5,12,0.0
2021,2021-10-29,2021020111,reg,FLA,DET,2,0,2,1,5,19.0,4,0,2,2,5,4,7,7,7,6,90.0,,,,1.357,18.07,1.5841,,bobrovsky,nedeljkovic,,,,,6.0,12,0.5
2021,2021-10-29,2021020112,reg,CBJ,NYR,0,2,2,1,4,19.0,4,0,4,4,5,5,6,7,6,7,100.0,,,,0.845,17.61,1.7832,,merzlikins,shesterkin,,,,,5.5,13,0.0
2021,2021-10-29,2021020113,reg,UTA,WSH,0,0,0,1,2,19.0,4,0,1,2,4,2,7,7,6,4,60.0,,60.0,,1.928,19.21,1.7079,,vejmelka,samsonov,,,,,6.0,11,0.5
2021,2021-10-29,2021020114,reg,CHI,CAR,2,4,6,0,9,19.0,4,0,2,1,4,5,7,6,5,5,90.0,,,,1.738,20.14,1.6095,,lankinen,raanta,,,,,6.0,12,0.5
2021,2021-10-29,2021020115,reg,OTT,DAL,2,0,2,1,5,20.5,4,0,4,2,4,5,6,7,4,7,88.9,,,,1.881,18.09,1.5677,1,gustavsson,holtby,,,,,5.5,13,0.0
2021,2021-10-29,2021020116,reg,ANA,VGK,0,1,1,1,9,20.0,4,0,1,2,3,5,8,7,6,6,80.0,,,,1.929,21.98,1.9796,,gibson,lehner,,,,,5.5,12,0.0
2021,2021-10-30,2021020117,reg,FLA,BOS,0,1,1,1,5,19.0,5,1,1,2,5,3,8,6,8,4,77.8,,,,1.771,19.27,1.4866,1,knight,ullmark,,,,,6.0,12,0.5
2021,2021-10-30,2021020118,reg,DET,TOR,0,1,1,1,9,19.0,5,1,1,3,4,5,8,8,7,7,90.0,,,,1.562,20.44,1.7936,,greiss,mrazek,,,,,6.0,12,1.0
2021,2021-10-30,2021020119,reg,NJD,PIT,1,1,2,1,6,19.0,5,1,4,2,4,4,5,7,4,6,80.0,,80.0,,1.643,19.47,1.7083,,bernier,jarry,,,,,6.0,12,0.5
2021,2021-10-30,2021020120,reg,CHI,STL,0,0,0,1,1,20.0,5,1,1,2,4,4,8,6,5,5,80.0,,,,2.062,21.96,1.5761,,fleury,binnington,,,,,6.0,12,0.5
2021,2021-10-30,2021020121,reg,NYI,NSH,1,0,1,1,5,13.5,5,1,6,4,5,4,6,7,5,5,90.0,,80.0,83.3,1.285,19.34,1.5765,,sorokin,saros,,,,,5.5,13,0.5
2021,2021-10-30,2021020122,reg,MIN,COL,0,1,1,1,5,21.0,5,1,2,2,2,4,7,7,4,5,60.0,,,,2.071,20.93,1.6862,,talbot,kuemper,,,,,6.0,12,0.5
2021,2021-10-30,2021020123,reg,PHI,CGY,0,0,0,1,4,22.0,5,1,2,2,1,3,6,7,2,5,40.0,,,,2.405,21.43,2.0364,,hart,markstrom,,,,,6.0,12,0.5
2021,2021-10-30,2021020124,reg,EDM,VAN,1,0,1,1,3,22.0,5,1,3,2,3,3,6,8,4,6,60.0,,,,2.146,21.16,1.9411,1,koskinen,demko,,,,,6.5,13,1.0
2021,2021-10-30,2021020125,reg,MTL,LAK,1,0,1,1,7,16.0,5,1,2,2,2,4,8,7,5,5,60.0,,,,1.59,19.89,1.5623,,allen,petersen,,,,,5.5,13,0.0
2021,2021-10-30,2021020126,reg,WPG,SJS,0,0,0,1,3,19.0,5,1,2,2,4,4,7,7,6,5,80.0,,,80.0,1.714,18.36,1.4899,1,hellebuyck,reimer,,,,,6.0,12,0.5
2021,2021-10-31,2021020127,reg,CBJ,NJD,2,1,3,0,7,17.0,6,1,2,1,5,4,7,6,7,5,90.0,,80.0,,1.5,18.62,1.7662,,korpisalo,wedgewood,,,,,5.5,13,0.0
2021,2021-10-31,2021020128,reg,UTA,CAR,1,0,1,1,3,13.0,6,1,2,2,4,4,8,7,7,5,80.0,,,80.0,1.75,19.32,1.5726,,vejmelka,andersen,,,,,5.5,13,2.0
2021,2021-10-31,2021020129,reg,MTL,ANA,1,2,3,0,6,16.0,6,1,1,2,3,4,9,9,6,7,70.0,,,80.0,1.778,19.39,1.6332,,montembeault,gibson,,,,,5.5,12,0.0
2021,2021-10-31,2021020130,reg,BUF,LAK,0,0,0,1,5,16.0,6,1,3,1,4,4,7,8,6,6,80.0,,,,1.544,22.24,1.6321,,tokarski,quick,,,,,5.5,13,0.0
2021,2021-10-31,2021020131,reg,NYR,SEA,1,0,1,1,4,21.0,6,1,2,3,5,3,8,8,8,5,80.0,,,100.0,1.5,18.75,1.6691,,shesterkin,grubauer,,,,,5.5,13,0.0
2021,2021-11-01,2021020132,reg,WSH,TBL,1,0,1,1,5,19.0,0,0,3,4,3,4,8,8,5,7,70.0,,,,1.375,20.62,1.9024,1,vanecek,vasilevskiy,,,,,5.5,13,0.0
2021,2021-11-01,2021020133,reg,OTT,CHI,0,1,1,1,6,20.0,0,0,3,2,4,4,7,9,5,6,80.0,,,,2.309,21.09,1.809,,murray,fleury,,,,,6.0,12,0.5
2021,2021-11-01,2021020134,reg,SEA,EDM,1,2,3,0,7,21.5,0,0,1,2,4,3,9,7,6,5,70.0,,,60.0,2.159,20.55,1.9266,,daccord,koskinen,,,,,,,
2021,2021-11-02,2021020135,reg,VGK,TOR,0,1,1,1,4,19.0,1,0,4,3,5,5,8,9,7,8,100.0,,100.0,,1.653,22.8,2.1142,,lehner,campbell,,,,,,,
2021,2021-11-02,2021020136,reg,DET,MTL,0,2,2,1,3,19.0,1,0,3,2,4,2,9,10,8,6,66.7,,,,1.622,18.03,1.62,0,nedeljkovic,allen,,starter,,,,,
