season,date,gid,phase,away,home,away_1p,home_1p,total_1p,u25,ft,et_hour,dow,weekend,away_rest,home_rest,away_r5,home_r5,away_r15_n,home_r15_n,away_r15,home_r15,comb_r5_pct,comb_r15_pct,home_venue_r10,away_road_r10,env_1p_goals,env_1p_sog,env_1p_xg,h2h_last_u25,away_goalie,home_goalie,away_goalie_cls,home_goalie_cls,goalie_pair,total_line,espn_total,espn_books,espn_span
2023,2023-10-12,2023020014,reg,FLA,MIN,0,1,1,1,2,20.0,3,0,,,,,0,0,0,0,,,,,,,,,bobrovsky,gustavsson,,,,,6.5,12,1.0
2023,2023-10-12,2023020015,reg,SEA,NSH,0,0,0,1,3,20.0,3,0,2,2,,,1,1,1,1,,,,,1.5,18.5,1.8781,,grubauer,saros,,,,,6.0,12,1.0
2023,2023-10-12,2023020016,reg,VGK,SJS,1,1,2,1,5,22.5,3,0,2,,,,1,0,1,0,,,,,,,,,thompson,kahkonen,,,,,6.5,12,1.0
2023,2023-10-13,2023020017,reg,UTA,NJD,1,0,1,1,7,19.0,4,0,,1,,,0,1,0,1,,,,,,,,,vejmelka,schmid,,,,,6.5,12,1.0
2023,2023-10-13,2023020018,reg,PIT,WSH,0,0,0,1,4,19.5,4,0,3,,,,1,0,1,0,,,,,,,,,jarry,lindgren,,,,,6.5,12,1.0
2023,2023-10-14,2023020019,reg,PHI,OTT,1,2,3,0,7,13.0,5,1,2,3,,,1,1,0,1,,,,,2.0,26.5,2.0114,,hart,forsberg,,,,,6.5,11,1.0
2023,2023-10-14,2023020020,reg,FLA,WPG,1,1,2,1,10,16.0,5,1,2,3,,,1,1,1,0,,,,,2.0,21.0,1.8271,,bobrovsky,hellebuyck,,,,,6.5,11,1.0
2023,2023-10-14,2023020021,reg,NSH,BOS,1,1,2,1,5,19.0,5,1,2,3,,,2,1,2,1,,,,,1.25,21.25,1.9613,,saros,swayman,,,,,5.5,11,0.0
2023,2023-10-14,2023020022,reg,NYR,CBJ,1,2,3,0,8,19.0,5,1,2,2,,,1,1,1,0,,,,,2.5,23.5,1.7138,,shesterkin,merzlikins,,,,,6.5,11,1.0
2023,2023-10-14,2023020023,reg,TBL,DET,2,2,4,0,10,19.0,5,1,4,2,,,1,1,1,1,,,,,0.5,17.0,1.0856,,johansson,husso,,,,,6.5,11,1.0
2023,2023-10-14,2023020024,reg,CHI,MTL,0,0,0,1,5,19.0,5,1,3,3,,,2,1,2,1,,,,,1.25,23.5,1.9988,,mrazek,montembeault,,,,,6.5,11,1.0
2023,2023-10-14,2023020025,reg,CGY,PIT,0,0,0,1,7,19.0,5,1,3,1,,,1,2,0,2,,,,,1.75,23.5,2.3005,,markstrom,nedeljkovic,,,,,6.5,11,1.0
2023,2023-10-14,2023020026,reg,MIN,TOR,1,3,4,0,11,19.0,5,1,2,3,,,1,1,1,1,,,,,1.0,20.0,1.2969,,gustavsson,samsonov,,,,,6.5,11,1.0
2023,2023-10-14,2023020027,reg,BUF,NYI,0,2,2,1,5,19.5,5,1,2,,,,1,0,1,0,,,,,,,,,levi,sorokin,,,,,6.5,11,1.0
2023,2023-10-14,2023020028,reg,SEA,STL,0,0,0,1,3,20.0,5,1,2,2,,,2,1,2,1,,,,,0.5,20.5,1.8714,,daccord,binnington,,,,,6.5,11,1.0
2023,2023-10-14,2023020029,reg,VAN,EDM,2,1,3,0,7,22.0,5,1,3,3,,,1,1,1,1,,,,,2.0,16.0,2.2061,1,desmith,skinner,,,,,6.5,11,1.5
2023,2023-10-14,2023020030,reg,COL,SJS,0,1,1,1,3,22.0,5,1,3,2,,,1,1,1,1,,,,,1.5,19.5,2.271,,georgiev,blackwood,,,,,6.5,11,1.0
2023,2023-10-14,2023020031,reg,ANA,VGK,0,1,1,1,5,22.0,5,1,,2,,,0,2,0,2,,,,,,,,,gibson,hill,,,,,6.5,11,1.0
2023,2023-10-14,2023020032,reg,CAR,LAK,3,1,4,0,11,22.5,5,1,3,3,,,1,1,1,1,,,,,1.0,22.5,2.1835,,andersen,copley,,,,,6.0,11,1.0
2023,2023-10-15,2023020033,reg,TBL,OTT,0,1,1,1,7,19.0,6,1,1,1,,,2,2,1,1,,,,,2.25,20.25,1.8683,,tomkins,korpisalo,,,,,6.5,11,1.5
2023,2023-10-15,2023020034,reg,CAR,ANA,0,3,3,0,9,20.5,6,1,1,1,,,2,1,1,1,,,,,1.75,21.75,1.6345,,raanta,dostal,,,,,6.0,11,1.0
2023,2023-10-16,2023020035,reg,DET,CBJ,1,0,1,1,4,19.0,0,0,2,2,,,2,2,1,0,,,,,2.5,22.25,2.0609,,reimer,martin,,,,,6.5,11,2.0
2023,2023-10-16,2023020036,reg,FLA,NJD,2,0,2,1,7,19.0,0,0,2,3,,,2,2,2,2,,,,,1.0,20.0,1.4788,,bobrovsky,vanecek,,,,,6.5,11,1.5
2023,2023-10-16,2023020037,reg,UTA,NYR,0,1,1,1,3,19.0,0,0,3,2,,,1,2,1,1,,,,,1.75,20.0,2.1043,,ingram,shesterkin,,,,,6.5,11,1.0
2023,2023-10-16,2023020038,reg,CHI,TOR,0,0,0,1,5,19.0,0,0,2,2,,,3,2,3,1,,,,,1.75,23.66,2.4172,,soderblom,woll,,,,,6.5,11,1.0
2023,2023-10-16,2023020039,reg,CGY,WSH,2,0,2,1,5,19.0,0,0,2,3,,,2,1,1,1,,,,,0.75,21.25,2.0246,,markstrom,kuemper,,,,,6.0,11,1.0
2023,2023-10-17,2023020040,reg,TBL,BUF,0,2,2,1,5,19.5,1,0,2,3,,,3,2,2,2,,,,,2.0,17.91,1.4198,,johansson,levi,,,,,6.5,11,1.5
2023,2023-10-17,2023020041,reg,MIN,MTL,2,0,2,1,7,19.0,1,0,3,3,,,2,2,1,2,,,,,1.5,21.5,2.0674,,fleury,montembeault,,,,,6.0,11,1.0
2023,2023-10-17,2023020042,reg,VAN,PHI,0,2,2,1,2,18.0,1,0,3,3,,,2,2,1,0,,,,,2.75,19.25,2.0986,,demko,hart,,,,,6.0,11,1.0
2023,2023-10-17,2023020043,reg,UTA,NYI,0,0,0,1,1,19.5,1,0,1,3,,,2,1,2,1,,,,,1.5,18.25,1.6057,,vejmelka,sorokin,,,,,5.5,11,0.5
2023,2023-10-17,2023020044,reg,EDM,NSH,4,0,4,0,7,20.0,1,0,3,3,,,2,3,1,3,,,,,1.75,18.91,1.923,,campbell,saros,,,,,6.5,11,1.5
2023,2023-10-17,2023020045,reg,LAK,WPG,0,0,0,1,6,20.0,1,0,3,3,,,2,2,1,1,,,,,2.5,21.5,1.9589,,talbot,hellebuyck,,,,,6.5,11,1.0
2023,2023-10-17,2023020046,reg,COL,SEA,0,1,1,1,5,22.0,1,0,3,3,,,2,3,2,3,,,,,0.834,21.75,1.9708,,georgiev,grubauer,,,,,6.5,11,1.0
2023,2023-10-17,2023020047,reg,CAR,SJS,1,1,2,1,9,22.5,1,0,2,3,,,3,2,1,2,,,,,2.083,22.34,1.7872,,andersen,blackwood,,,,,6.0,11,1.0
2023,2023-10-17,2023020048,reg,DAL,VGK,0,0,0,1,5,22.5,1,0,5,3,,,1,3,1,3,,,,,0.834,18.16,1.7022,,oettinger,hill,,,,,5.5,11,0.0
2023,2023-10-18,2023020049,reg,WSH,OTT,1,2,3,0,7,19.0,2,0,2,3,,,2,3,2,2,,,,,1.333,20.25,1.7195,,kuemper,forsberg,,,,,6.5,11,1.0
2023,2023-10-18,2023020050,reg,PIT,DET,1,1,2,1,9,19.5,2,0,4,2,,,3,3,3,2,,,,,1.0,22.0,1.8729,,jarry,husso,,,,,6.5,11,1.0
2023,2023-10-19,2023020051,reg,CGY,BUF,2,2,4,0,7,19.0,3,0,3,2,,,3,3,2,3,,,,,1.833,20.16,1.7912,,vladar,levi,,,,,6.5,11,1.0
2023,2023-10-19,2023020052,reg,TOR,FLA,0,2,2,1,4,19.0,3,0,3,3,,,3,3,2,3,,,,,1.667,19.84,1.551,,samsonov,bobrovsky,,,,,6.5,11,1.5
2023,2023-10-19,2023020053,reg,NSH,NYR,2,0,2,1,5,19.0,3,0,2,3,,,4,3,3,2,,,,,1.875,21.46,1.9562,,saros,shesterkin,,,,,6.0,11,0.5
2023,2023-10-19,2023020054,reg,EDM,PHI,0,1,1,1,5,19.5,3,0,2,2,,,3,3,1,1,,,,,2.833,20.5,2.2639,,campbell,hart,,,,,6.5,11,1.0
2023,2023-10-19,2023020055,reg,VAN,TBL,0,1,1,1,7,19.0,3,0,2,2,,,3,4,2,3,,,,,2.167,18.0,1.9014,,demko,johansson,,,,,6.5,11,1.0
2023,2023-10-19,2023020056,reg,LAK,MIN,4,2,6,0,10,20.0,3,0,2,2,,,3,3,2,2,,,,,2.0,21.33,1.8891,,talbot,fleury,,,,,6.0,11,1.0
2023,2023-10-19,2023020057,reg,UTA,STL,1,0,1,1,8,20.0,3,0,2,5,,,3,2,3,2,,,,,0.334,17.09,1.4962,,ingram,hofer,,,,,6.0,11,1.0
2023,2023-10-19,2023020058,reg,VGK,WPG,1,1,2,1,8,20.0,3,0,2,2,,,4,3,4,2,,,,,1.458,20.34,2.0095,,thompson,brossoit,,,,,6.0,11,1.0
2023,2023-10-19,2023020059,reg,DAL,ANA,0,1,1,1,5,22.0,3,0,2,4,,,2,2,2,1,,,,,1.0,17.25,1.3384,,oettinger,gibson,,,,,6.0,11,1.0
2023,2023-10-19,2023020060,reg,CAR,SEA,1,3,4,0,11,22.0,3,0,2,2,,,4,4,2,4,,,,,1.625,22.38,1.8881,,raanta,daccord,,,,,6.0,11,0.5
2023,2023-10-19,2023020061,reg,CHI,COL,0,2,2,1,4,22.5,3,0,3,2,,,4,3,4,3,,,,,0.875,22.79,1.9068,,mrazek,georgiev,,,,,6.5,11,1.0
2023,2023-10-19,2023020062,reg,BOS,SJS,2,0,2,1,4,22.5,3,0,5,2,,,2,3,2,3,,,,,1.833,23.16,2.0381,,ullmark,kahkonen,,,,,6.0,11,0.5
2023,2023-10-20,2023020063,reg,CGY,CBJ,0,0,0,1,4,19.0,4,0,1,4,,,4,3,2,1,,,,,2.292,20.96,2.1248,,markstrom,martin,,,,,6.5,11,1.0
2023,2023-10-20,2023020064,reg,NJD,NYI,1,1,2,1,9,19.5,4,0,4,3,,,3,2,3,2,,,,,1.0,17.16,1.3118,,schmid,sorokin,,,,,6.0,11,1.0
2023,2023-10-21,2023020065,reg,DET,OTT,1,1,2,1,7,13.0,5,1,3,3,,,4,4,3,2,,,,,1.875,19.0,1.6852,,husso,korpisalo,,,,,6.5,11,1.0
2023,2023-10-21,2023020066,reg,ANA,UTA,0,1,1,1,3,16.0,5,1,2,2,,,3,4,2,4,,,,,1.208,19.96,1.7977,,dostal,vejmelka,,,,,6.5,11,1.0
2023,2023-10-21,2023020067,reg,NYI,BUF,0,0,0,1,4,19.0,5,1,1,2,,,3,4,3,3,,,,,1.917,16.91,1.4001,1,varlamov,comrie,,,,,6.5,11,1.0
2023,2023-10-21,2023020068,reg,VAN,FLA,1,1,2,1,8,19.0,5,1,2,2,,,4,4,3,4,,,,,1.875,19.0,1.8506,,desmith,bobrovsky,,,,,6.5,11,1.0
2023,2023-10-21,2023020069,reg,WSH,MTL,0,1,1,1,5,19.0,5,1,3,4,,,3,3,2,3,,,,,1.333,19.34,1.7702,,kuemper,allen,,,,,6.5,10,1.0
2023,2023-10-21,2023020070,reg,TOR,TBL,1,3,4,0,7,19.0,5,1,2,2,,4,4,5,3,4,,,,,1.775,20.2,1.8265,,samsonov,johansson,,,,,6.5,11,1.5
2023,2023-10-21,2023020071,reg,VGK,CHI,1,1,2,1,8,20.0,5,1,2,2,5,5,5,5,5,5,100.0,,,,1.2,21.7,2.2151,,hill,soderblom,,,,,6.0,11,1.0
2023,2023-10-21,2023020072,reg,PHI,DAL,2,2,4,0,9,20.0,5,1,2,2,,,4,3,2,3,,,,,1.292,19.41,1.7326,,ersson,wedgewood,,,,,6.0,11,1.0
2023,2023-10-21,2023020073,reg,CBJ,MIN,1,0,1,1,9,20.0,5,1,1,2,,,4,4,2,2,,,,,2.5,20.0,1.7353,,merzlikins,gustavsson,,,,,6.5,11,1.0
2023,2023-10-21,2023020074,reg,SJS,NSH,0,1,1,1,6,20.0,5,1,2,2,,4,4,5,4,4,,,,,1.775,22.35,2.0655,,blackwood,saros,,,,,6.0,11,1.0
2023,2023-10-21,2023020075,reg,PIT,STL,1,1,2,1,6,20.0,5,1,3,2,,,4,3,4,3,,,,,0.541,18.71,1.5851,,jarry,binnington,,,,,6.5,11,1.0
2023,2023-10-21,2023020076,reg,CAR,COL,1,1,2,1,10,21.0,5,1,2,2,2,,5,4,2,4,,,,,2.025,25.1,2.1763,,kochetkov,georgiev,,,,,6.0,11,1.0
2023,2023-10-21,2023020077,reg,WPG,EDM,1,2,3,0,5,22.0,5,1,2,2,,,4,4,3,2,,,,,2.125,20.0,2.0667,,hellebuyck,skinner,,,,,6.5,11,1.0
2023,2023-10-21,2023020078,reg,NYR,SEA,1,1,2,1,5,22.0,5,1,2,2,,4,4,5,3,4,,,,,1.7,21.3,1.9975,,quick,grubauer,,,,,6.0,11,1.0
2023,2023-10-21,2023020079,reg,BOS,LAK,1,0,1,1,6,22.5,5,1,2,2,,,3,4,3,2,,,,,2.375,22.75,2.1268,,swayman,talbot,,,,,5.5,11,0.0
2023,2023-10-22,2023020080,reg,CGY,DET,0,2,2,1,8,17.0,6,1,2,1,3,4,5,5,3,4,70.0,,,,1.8,20.2,1.9408,,vladar,reimer,,,,,6.5,11,1.0
2023,2023-10-22,2023020081,reg,BOS,ANA,0,0,0,1,4,20.5,6,1,1,1,,,4,4,4,3,,,,,1.625,22.75,2.2241,,ullmark,gibson,,,,,6.0,11,1.0
2023,2023-10-23,2023020082,reg,MTL,BUF,1,1,2,1,4,19.0,0,0,2,2,,4,4,5,4,4,,,,,1.5,18.73,1.5907,,allen,comrie,,,,,6.5,11,1.0
2023,2023-10-24,2023020083,reg,TOR,WSH,1,0,1,1,5,18.0,1,0,3,3,3,,5,4,3,3,,,,,1.85,19.98,2.0128,,woll,kuemper,,,,,6.5,11,1.0
2023,2023-10-24,2023020084,reg,ANA,CBJ,0,1,1,1,5,20.5,1,0,2,3,4,3,5,5,4,3,70.0,,,,1.4,20.9,1.7349,,dostal,merzlikins,,,,,6.5,11,1.0
2023,2023-10-24,2023020085,reg,BUF,OTT,2,0,2,1,10,18.75,1,0,1,3,4,3,6,5,5,3,70.0,,,,2.0,18.3,1.6963,,luukkonen,forsberg,,,,,7.0,11,2.0
2023,2023-10-24,2023020086,reg,CAR,TBL,0,1,1,1,3,19.0,1,0,3,3,2,3,6,6,3,4,50.0,,,40.0,2.417,22.66,1.975,,kochetkov,johansson,,,,,6.5,11,1.0
2023,2023-10-24,2023020087,reg,NJD,MTL,1,1,2,1,7,19.25,1,0,4,1,,5,4,5,4,5,,,,,1.225,19.05,1.495,,vanecek,primeau,,,,,6.5,11,1.0
2023,2023-10-24,2023020088,reg,DAL,PIT,0,1,1,1,5,19.5,1,0,3,3,,5,4,5,3,5,,,,,1.125,20.23,1.7387,,oettinger,nedeljkovic,,,,,6.0,11,1.0
2023,2023-10-24,2023020089,reg,SJS,FLA,0,0,0,1,4,19.75,1,0,3,3,5,5,5,5,5,5,100.0,,,,1.7,21.6,1.7939,,blackwood,stolarz,,,,,6.5,11,1.0
2023,2023-10-24,2023020090,reg,COL,NYI,2,1,3,0,11,20.0,1,0,3,3,5,,5,4,5,4,,,,,1.2,20.55,1.6895,,georgiev,sorokin,,,,,5.5,11,0.0
2023,2023-10-24,2023020091,reg,SEA,DET,0,0,0,1,9,20.25,1,0,3,2,4,4,6,6,5,5,80.0,,,,1.667,20.91,1.8173,,daccord,husso,,,,,6.5,11,1.0
2023,2023-10-24,2023020092,reg,BOS,CHI,0,0,0,1,3,20.5,1,0,2,3,5,5,5,6,5,6,100.0,,,,1.284,23.16,2.3738,1,swayman,mrazek,,,,,5.5,11,0.5
2023,2023-10-24,2023020093,reg,STL,WPG,0,0,0,1,6,20.75,1,0,3,3,,3,4,5,4,3,,,,,1.375,19.45,1.8199,,binnington,hellebuyck,,,,,6.0,11,1.0
2023,2023-10-24,2023020094,reg,EDM,MIN,2,2,4,0,11,21.0,1,0,3,3,2,3,5,5,2,3,50.0,,,,2.7,19.5,1.936,,campbell,gustavsson,,,,,6.5,11,1.0
2023,2023-10-24,2023020095,reg,VAN,NSH,1,1,2,1,5,21.25,1,0,3,3,4,4,5,6,4,5,80.0,,,,1.833,20.9,1.9983,,demko,saros,,,,,6.0,11,1.0
2023,2023-10-24,2023020096,reg,NYR,CGY,0,1,1,1,4,21.75,1,0,3,2,4,4,5,6,4,4,80.0,,,,1.917,20.31,1.9493,,shesterkin,markstrom,,,,,6.0,11,1.0
2023,2023-10-24,2023020097,reg,UTA,LAK,1,3,4,0,9,22.5,1,0,3,3,5,3,5,5,5,3,80.0,,,,1.6,20.4,1.919,,ingram,copley,,,,,6.5,11,1.0
2023,2023-10-24,2023020098,reg,PHI,VGK,2,1,3,0,5,23.0,1,0,3,3,2,5,5,6,2,6,70.0,,,,2.05,19.81,1.8814,,hart,thompson,,,,,6.0,11,1.0
2023,2023-10-25,2023020099,reg,WSH,NJD,3,0,3,0,10,19.5,2,0,1,1,4,5,5,5,4,5,90.0,,,,1.4,19.7,1.653,,shepard,schmid,,,,,6.5,11,1.0
2023,2023-10-26,2023020100,reg,ANA,BOS,1,0,1,1,7,19.0,3,0,2,2,4,5,6,6,5,6,88.9,,,,1.167,21.75,1.8986,1,gibson,ullmark,,,,,6.0,11,1.0
2023,2023-10-26,2023020101,reg,SEA,CAR,2,1,3,0,5,19.0,3,0,2,2,4,3,7,7,6,4,77.8,,,,1.857,23.29,2.0474,0,daccord,andersen,,,,,6.0,11,1.0
2023,2023-10-26,2023020102,reg,WPG,DET,2,0,2,1,5,19.0,3,0,2,2,4,5,6,7,4,6,90.0,,,,1.619,20.0,1.9635,,hellebuyck,reimer,,,,,6.5,11,1.0
2023,2023-10-26,2023020103,reg,CBJ,MTL,2,0,2,1,7,19.0,3,0,2,2,4,5,6,6,4,6,90.0,,,,1.417,18.92,1.6818,,merzlikins,montembeault,,,,,6.5,11,1.0
2023,2023-10-26,2023020104,reg,MIN,PHI,0,1,1,1,8,19.5,3,0,2,2,2,2,6,6,3,2,40.0,,,,2.833,19.59,1.7899,,gustavsson,hart,,,,,6.0,11,1.0
2023,2023-10-26,2023020105,reg,COL,PIT,0,2,2,1,4,19.0,3,0,2,2,4,5,6,6,5,6,90.0,,,,1.333,22.84,2.2018,,georgiev,jarry,,,,,6.5,11,1.0
2023,2023-10-26,2023020106,reg,SJS,TBL,0,3,3,0,6,19.0,3,0,2,2,5,4,6,7,6,5,90.0,,,,1.667,22.07,2.0324,,blackwood,johansson,,,,,6.5,11,1.0
2023,2023-10-26,2023020107,reg,OTT,NYI,0,2,2,1,5,19.5,3,0,2,2,3,4,6,5,4,4,70.0,,,,1.7,18.96,1.6694,,korpisalo,sorokin,,,,,6.0,11,1.0
2023,2023-10-26,2023020108,reg,TOR,DAL,1,0,1,1,5,20.0,3,0,2,2,3,4,6,5,4,4,70.0,,,,1.6,21.06,2.0971,,woll,wedgewood,,,,,6.5,11,1.0
2023,2023-10-26,2023020109,reg,STL,CGY,2,0,2,1,3,21.0,3,0,2,2,5,4,5,7,5,5,90.0,,,,1.157,18.93,1.7981,,hofer,markstrom,,,,,6.0,11,1.0
2023,2023-10-26,2023020110,reg,NYR,EDM,0,0,0,1,3,21.0,3,0,2,2,4,1,6,6,5,2,50.0,,,,2.333,18.59,1.8573,,quick,skinner,,,,,6.0,11,1.0
2023,2023-10-27,2023020111,reg,CHI,VGK,2,2,4,0,7,18.0,4,0,3,3,5,4,7,7,7,6,88.9,,,100.0,1.357,20.14,2.0255,1,mrazek,hill,,,,,6.0,11,1.0
2023,2023-10-27,2023020112,reg,SJS,CAR,0,2,2,1,3,19.0,4,0,1,1,4,3,7,8,6,4,66.7,,,,2.035,22.98,2.1075,1,kahkonen,raanta,,,,,6.5,11,1.0
2023,2023-10-27,2023020113,reg,BUF,NJD,2,2,4,0,9,19.0,4,0,3,2,4,4,7,6,6,5,80.0,,,,1.833,17.73,1.3867,,comrie,vanecek,,,,,7.0,11,2.0
2023,2023-10-27,2023020114,reg,MIN,WSH,1,2,3,0,5,19.0,4,0,1,2,3,3,7,6,4,4,60.0,,,,2.191,18.41,1.7114,,fleury,kuemper,,,,,6.5,11,1.0
2023,2023-10-27,2023020115,reg,LAK,UTA,1,4,5,0,9,22.0,4,0,3,3,2,4,6,6,3,5,66.7,,,,2.0,19.84,1.9456,0,copley,vejmelka,,,,,6.5,11,1.0
2023,2023-10-27,2023020116,reg,STL,VAN,0,1,1,1,5,22.0,4,0,1,3,5,4,6,6,6,5,90.0,,,,1.417,18.0,1.9438,,binnington,demko,,,,,6.0,11,1.0
2023,2023-10-28,2023020117,reg,ANA,PHI,2,0,2,1,11,13.0,5,1,2,2,5,3,7,7,6,3,80.0,,,,1.786,19.21,1.5513,,dostal,ersson,,,,,6.0,11,1.0
2023,2023-10-28,2023020118,reg,SEA,FLA,1,0,1,1,5,18.0,5,1,2,4,3,5,8,6,6,6,80.0,,,80.0,1.5,22.06,1.8765,,daccord,bobrovsky,,,,,6.5,11,1.0
2023,2023-10-28,2023020119,reg,DET,BOS,0,2,2,1,5,19.0,5,1,2,2,5,5,8,7,7,7,100.0,,,,1.384,20.64,1.9145,,husso,swayman,,,,,6.0,11,0.5
2023,2023-10-28,2023020120,reg,NYI,CBJ,1,0,1,1,2,19.0,5,1,2,2,4,5,6,7,5,5,90.0,,60.0,,1.535,20.61,1.7723,,varlamov,martin,,,,,6.0,11,1.0
2023,2023-10-28,2023020121,reg,WPG,MTL,1,1,2,1,7,19.0,5,1,2,2,4,5,7,7,5,7,90.0,,100.0,,1.571,19.64,1.7849,,brossoit,allen,,,,,6.5,11,1.0
2023,2023-10-28,2023020122,reg,TOR,NSH,1,1,2,1,5,19.0,5,1,2,4,4,4,7,7,5,6,80.0,,,,1.785,19.93,1.8462,,samsonov,saros,,,,,6.0,11,1.0
2023,2023-10-28,2023020123,reg,OTT,PIT,2,0,2,1,7,19.0,5,1,2,2,4,5,7,7,5,7,90.0,,,,1.571,20.93,1.9472,,korpisalo,jarry,,,,,6.5,11,1.5
2023,2023-10-28,2023020124,reg,NYR,VAN,1,0,1,1,7,22.0,5,1,2,1,5,5,7,7,6,6,100.0,,,80.0,1.714,18.43,1.9058,,shesterkin,desmith,,,,,5.5,11,0.5
2023,2023-10-28,2023020125,reg,VGK,LAK,0,1,1,1,7,22.5,5,1,1,1,3,2,8,7,6,3,50.0,,,,2.5,19.34,1.919,,thompson,talbot,,,,,6.0,11,1.0
2023,2023-10-29,2023020126,reg,COL,BUF,0,1,1,1,4,13.0,6,1,3,2,4,3,7,8,6,6,70.0,,80.0,80.0,1.982,20.26,1.8141,,georgiev,luukkonen,,,,,6.5,12,1.0
2023,2023-10-29,2023020127,reg,MIN,NJD,1,1,2,1,7,17.0,6,1,2,2,2,3,8,7,4,5,50.0,,60.0,,2.375,19.41,1.6021,,fleury,vanecek,,,,,6.5,12,1.0
2023,2023-10-29,2023020128,reg,SJS,WSH,1,0,1,1,4,17.0,6,1,2,2,4,2,8,7,7,4,60.0,,,,1.741,20.45,1.9657,,blackwood,kuemper,,,,,6.0,12,2.0
2023,2023-10-29,2023020129,reg,CGY,EDM,1,3,4,0,7,19.0,6,1,3,3,4,2,8,7,6,3,60.0,,,80.0,2.09,20.31,2.0911,,markstrom,skinner,,,,,6.5,12,1.0
2023,2023-10-30,2023020130,reg,FLA,BOS,2,0,2,1,5,19.0,0,0,2,2,5,5,7,8,7,8,100.0,,,,1.34,22.2,1.9185,,bobrovsky,ullmark,,,,,6.0,12,1.0
2023,2023-10-30,2023020131,reg,CAR,PHI,1,2,3,0,5,19.0,0,0,3,2,3,3,9,8,5,4,60.0,,,50.0,2.409,21.16,1.8741,,andersen,hart,,,,,6.0,12,1.0
2023,2023-10-30,2023020132,reg,ANA,PIT,1,1,2,1,7,19.0,0,0,2,2,5,5,8,8,7,8,100.0,,100.0,100.0,1.25,20.56,1.8502,,gibson,jarry,,,,,6.5,12,1.0
2023,2023-10-30,2023020133,reg,SEA,TBL,3,1,4,0,7,19.0,0,0,2,4,3,3,9,8,7,5,60.0,,60.0,83.3,1.784,22.39,2.1256,,grubauer,johansson,,,,,6.5,12,1.0
2023,2023-10-30,2023020134,reg,DET,NYI,0,0,0,1,7,19.5,0,0,2,2,5,4,9,7,8,6,90.0,,80.0,,1.548,20.23,1.8556,,husso,sorokin,,,,,6.0,12,0.5
2023,2023-10-30,2023020135,reg,NYR,WPG,1,1,2,1,5,19.5,0,0,2,2,5,4,8,8,7,6,90.0,,,83.3,1.625,18.94,1.818,,shesterkin,hellebuyck,,,,,5.5,12,0.0
2023,2023-10-30,2023020136,reg,CBJ,DAL,2,1,3,0,8,20.0,0,0,2,4,5,4,8,6,6,5,90.0,,,,1.333,20.38,1.8065,,merzlikins,oettinger,,,,,6.0,12,1.0
