season,date,gid,phase,away,home,away_1p,home_1p,total_1p,u25,ft,et_hour,dow,weekend,away_rest,home_rest,away_r5,home_r5,away_r15_n,home_r15_n,away_r15,home_r15,comb_r5_pct,comb_r15_pct,home_venue_r10,away_road_r10,env_1p_goals,env_1p_sog,env_1p_xg,h2h_last_u25,away_goalie,home_goalie,away_goalie_cls,home_goalie_cls,goalie_pair,total_line,espn_total,espn_books,espn_span
2022,2022-12-03,2022020385,reg,TOR,TBL,0,0,0,1,7,19.0,5,1,3,2,3,3,15,15,10,11,60.0,70.0,70.0,70.0,1.966,18.54,1.8319,,murray,vasilevskiy,backup,starter,backup+starter,,5.5,12,0.5
2022,2022-12-03,2022020386,reg,VGK,DET,1,0,1,1,5,19.0,5,1,2,3,4,3,15,15,12,10,70.0,73.3,60.0,80.0,1.867,20.27,1.8638,,hill,husso,backup,starter,backup+starter,,6.5,12,1.0
2022,2022-12-03,2022020387,reg,CHI,NYR,1,0,1,1,7,19.5,5,1,3,1,5,4,15,15,13,14,90.0,90.0,90.0,77.8,1.3,19.63,1.6803,,mrazek,halak,backup,backup,backup+backup,,6.0,12,1.0
2022,2022-12-03,2022020388,reg,UTA,VAN,1,1,2,1,5,22.0,5,1,2,2,5,2,15,15,11,7,70.0,60.0,70.0,80.0,1.767,19.96,1.9613,,vejmelka,martin,starter,backup,backup+starter,,6.0,12,1.0
2022,2022-12-03,2022020389,reg,FLA,SEA,2,0,2,1,6,22.0,5,1,2,2,2,1,15,15,11,9,30.0,66.7,70.0,70.0,1.9,20.53,1.9072,,knight,grubauer,tandem,backup,backup+tandem,,6.0,12,1.0
2022,2022-12-03,2022020390,reg,WSH,CGY,1,1,2,1,7,22.0,5,1,2,2,4,4,15,15,12,9,77.8,69.0,50.0,70.0,1.867,19.54,1.7864,1,kuemper,vladar,starter,backup,backup+starter,,6.0,12,0.5
2022,2022-12-03,2022020391,reg,CAR,LAK,2,0,2,1,6,22.5,5,1,2,2,5,3,15,15,14,11,80.0,83.3,70.0,100.0,1.667,18.7,1.8986,,kochetkov,quick,backup,starter,backup+starter,,6.0,12,0.5
2022,2022-12-04,2022020392,reg,ANA,WPG,1,0,1,1,7,15.0,6,1,1,2,3,4,15,15,11,12,70.0,75.9,100.0,70.0,1.6,21.73,2.0493,1,stolarz,hellebuyck,backup,starter,backup+starter,,6.0,12,1.0
2022,2022-12-04,2022020393,reg,MIN,DAL,1,0,1,1,11,15.0,6,1,1,3,3,4,15,15,12,11,70.0,76.7,80.0,66.7,1.534,19.94,1.7858,,fleury,oettinger,starter,starter,starter+starter,,6.0,12,1.0
2022,2022-12-04,2022020394,reg,DET,CBJ,2,0,2,1,6,18.0,6,1,1,2,3,5,15,15,10,15,80.0,82.8,100.0,77.8,1.534,19.44,1.7531,1,husso,korpisalo,starter,backup,backup+starter,,6.5,12,2.0
2022,2022-12-04,2022020395,reg,SJS,BUF,2,1,3,0,9,19.0,6,1,1,3,3,2,15,15,9,7,50.0,53.3,60.0,70.0,2.1,19.73,1.9421,,dell,luukkonen,backup,backup,backup+backup,,6.5,12,2.0
2022,2022-12-04,2022020396,reg,CHI,NYI,0,0,0,1,3,19.5,6,1,1,2,5,4,15,15,13,12,90.0,83.3,90.0,80.0,1.2,19.06,1.7091,1,soderblom,varlamov,backup,backup,backup+backup,,5.5,11,0.0
2022,2022-12-05,2022020397,reg,COL,PHI,1,2,3,0,8,19.0,0,0,2,2,3,4,15,15,13,12,70.0,83.3,70.0,90.0,1.6,20.7,1.8852,,georgiev,hart,starter,starter,starter+starter,,5.5,12,0.0
2022,2022-12-05,2022020398,reg,STL,NYR,1,2,3,0,10,19.0,0,0,2,2,2,4,15,15,11,14,60.0,83.3,90.0,70.0,1.634,20.23,1.6892,,binnington,shesterkin,starter,starter,starter+starter,,6.0,12,1.0
2022,2022-12-05,2022020399,reg,VGK,BOS,2,0,2,1,7,19.0,0,0,2,2,4,5,15,15,12,13,90.0,83.3,90.0,80.0,1.733,21.2,1.9766,,thompson,swayman,starter,backup,backup+starter,,6.0,12,1.0
2022,2022-12-05,2022020400,reg,WSH,EDM,0,0,0,1,5,20.5,0,0,2,2,4,5,15,15,12,15,90.0,89.7,80.0,70.0,1.3,19.94,1.8299,1,lindgren,skinner,backup,tandem,backup+tandem,,6.5,12,1.0
2022,2022-12-05,2022020401,reg,UTA,CGY,0,2,2,1,5,21.0,0,0,2,2,5,4,15,15,12,9,90.0,70.0,60.0,90.0,1.733,20.16,1.9019,,vejmelka,vladar,starter,backup,backup+starter,,6.0,12,1.0
2022,2022-12-05,2022020402,reg,MTL,VAN,4,0,4,0,13,22.5,0,0,2,2,5,3,15,15,11,7,80.0,62.1,70.0,90.0,1.967,19.94,1.8262,0,montembeault,martin,backup,tandem,backup+tandem,,6.5,12,1.0
2022,2022-12-06,2022020403,reg,CHI,NJD,0,1,1,1,3,19.0,1,0,2,3,5,4,15,15,14,11,90.0,83.3,80.0,90.0,1.433,19.06,1.699,,soderblom,vanecek,backup,tandem,backup+tandem,,6.5,12,1.0
2022,2022-12-06,2022020404,reg,CBJ,PIT,1,0,1,1,5,19.0,1,0,2,3,5,4,15,15,15,14,90.0,96.7,70.0,100.0,1.366,20.04,1.7094,1,merzlikins,jarry,backup,starter,backup+starter,,6.5,12,1.0
2022,2022-12-06,2022020405,reg,DET,TBL,0,0,0,1,6,19.0,1,0,2,3,3,3,15,15,10,12,60.0,73.3,80.0,80.0,1.767,19.2,1.9238,,husso,vasilevskiy,starter,starter,starter+starter,,6.0,12,1.0
2022,2022-12-06,2022020406,reg,LAK,OTT,4,1,5,0,7,19.0,1,0,3,3,3,4,15,15,11,11,66.7,72.4,60.0,70.0,2.0,19.8,2.1225,1,copley,talbot,backup,tandem,backup+tandem,,6.5,12,1.0
2022,2022-12-06,2022020407,reg,STL,NYI,1,1,2,1,11,19.5,1,0,1,2,2,4,15,15,10,12,60.0,73.3,90.0,60.0,1.567,19.67,1.7735,1,greiss,sorokin,backup,starter,backup+starter,,5.5,12,0.0
2022,2022-12-06,2022020408,reg,FLA,WPG,1,2,3,0,7,20.0,1,0,3,2,2,4,15,15,11,13,60.0,80.0,100.0,70.0,1.5,22.7,2.1464,,knight,hellebuyck,tandem,starter,starter+tandem,,6.0,12,1.0
2022,2022-12-06,2022020409,reg,TOR,DAL,2,0,2,1,4,20.5,1,0,3,2,3,4,15,15,11,11,70.0,73.3,80.0,70.0,1.767,19.66,1.8531,1,murray,oettinger,backup,starter,backup+starter,,6.0,12,2.0
2022,2022-12-06,2022020410,reg,CAR,ANA,1,2,3,0,7,22.0,1,0,3,2,5,3,15,15,14,11,80.0,83.3,60.0,100.0,1.667,21.2,2.0321,,kochetkov,gibson,backup,starter,backup+starter,,6.0,12,1.0
2022,2022-12-06,2022020411,reg,MTL,SEA,1,1,2,1,6,22.0,1,0,1,3,4,2,15,15,10,10,60.0,66.7,70.0,80.0,2.0,18.3,1.7549,,allen,jones,starter,starter,starter+starter,,6.5,12,2.0
2022,2022-12-07,2022020412,reg,BUF,CBJ,6,0,6,0,13,19.5,2,0,3,1,1,5,15,15,6,15,60.0,70.0,100.0,50.0,1.933,20.5,1.9258,,luukkonen,korpisalo,backup,backup,backup+backup,,6.5,12,1.0
2022,2022-12-07,2022020413,reg,WSH,PHI,0,1,1,1,5,19.0,2,0,2,2,4,3,15,15,12,11,70.0,75.9,70.0,70.0,1.667,20.63,1.8803,1,lindgren,hart,backup,starter,backup+starter,,6.0,11,1.0
2022,2022-12-07,2022020414,reg,MIN,CGY,2,0,2,1,8,20.0,2,0,3,2,3,4,15,15,13,10,70.0,76.7,60.0,70.0,1.633,19.13,1.6029,,fleury,vladar,starter,backup,backup+starter,,6.0,12,1.0
2022,2022-12-07,2022020415,reg,BOS,COL,0,0,0,1,4,21.0,2,0,2,2,5,3,15,15,13,12,77.8,82.8,77.8,77.8,1.634,21.96,1.9919,1,ullmark,georgiev,starter,starter,starter+starter,,6.0,12,1.0
2022,2022-12-07,2022020416,reg,UTA,EDM,0,2,2,1,10,21.5,2,0,2,2,5,5,15,15,12,15,100.0,90.0,80.0,90.0,1.133,19.77,1.8933,,ingram,skinner,backup,tandem,backup+tandem,,6.5,12,1.0
2022,2022-12-07,2022020417,reg,NYR,VGK,1,0,1,1,6,22.0,2,0,2,2,3,5,15,15,13,13,80.0,86.7,90.0,100.0,1.7,19.77,1.7729,,shesterkin,thompson,starter,starter,starter+starter,,6.0,12,0.5
2022,2022-12-07,2022020418,reg,VAN,SJS,2,1,3,0,11,22.5,2,0,2,3,2,3,15,15,6,8,44.4,44.8,50.0,30.0,2.2,19.96,1.986,1,martin,kahkonen,tandem,backup,backup+tandem,,6.5,12,2.0
2022,2022-12-08,2022020419,reg,DET,FLA,0,1,1,1,6,19.5,3,0,2,2,3,2,15,15,10,10,50.0,66.7,80.0,80.0,1.833,21.8,2.1883,,nedeljkovic,bobrovsky,backup,tandem,backup+tandem,,6.5,12,1.0
2022,2022-12-08,2022020420,reg,LAK,TOR,0,0,0,1,5,19.0,3,0,2,2,3,4,15,15,10,11,70.0,70.0,70.0,70.0,2.034,18.27,1.8314,1,quick,samsonov,starter,backup,backup+starter,,6.0,12,1.0
2022,2022-12-08,2022020421,reg,NSH,TBL,1,2,3,0,7,19.0,3,0,6,2,5,4,15,15,11,12,90.0,75.9,80.0,70.0,1.767,20.63,2.0539,1,saros,elliott,starter,backup,backup+starter,,6.0,12,1.0
2022,2022-12-08,2022020422,reg,WPG,STL,1,0,1,1,7,20.0,3,0,2,2,4,3,15,15,12,10,70.0,73.3,90.0,50.0,1.734,20.13,1.8949,1,hellebuyck,greiss,starter,backup,backup+starter,,6.0,12,1.0
2022,2022-12-08,2022020423,reg,OTT,DAL,2,2,4,0,7,20.5,3,0,2,2,3,5,15,15,11,12,80.0,76.7,80.0,90.0,1.9,21.8,2.2641,1,forsberg,oettinger,tandem,starter,starter+tandem,,6.5,12,1.0
2022,2022-12-09,2022020424,reg,CGY,CBJ,0,1,1,1,4,19.0,4,0,2,2,4,4,15,15,11,14,80.0,83.3,90.0,70.0,1.9,19.83,1.7355,,markstrom,korpisalo,starter,tandem,starter+tandem,,6.5,12,1.0
2022,2022-12-09,2022020425,reg,NYI,NJD,2,1,3,0,10,19.0,4,0,3,3,4,4,15,15,12,11,80.0,76.7,80.0,80.0,1.6,19.34,1.8184,1,varlamov,vanecek,backup,tandem,backup+tandem,,6.0,12,1.0
2022,2022-12-09,2022020426,reg,PIT,BUF,0,0,0,1,7,19.0,4,0,3,2,4,0,15,15,14,6,40.0,66.7,50.0,100.0,1.966,20.44,1.9184,1,jarry,anderson,starter,backup,backup+starter,,6.5,11,1.5
2022,2022-12-09,2022020427,reg,SEA,WSH,1,0,1,1,5,19.0,4,0,3,2,3,4,15,15,10,12,66.7,72.4,100.0,60.0,1.9,18.77,1.8191,1,grubauer,lindgren,backup,backup,backup+backup,,6.0,12,1.0
2022,2022-12-09,2022020428,reg,WPG,CHI,1,0,1,1,4,20.5,4,0,1,3,4,5,15,15,12,14,90.0,85.7,80.0,50.0,1.133,19.8,1.8471,1,rittich,soderblom,backup,tandem,backup+tandem,,6.0,12,1.0
2022,2022-12-09,2022020429,reg,MIN,EDM,1,2,3,0,7,21.0,4,0,2,2,4,5,15,15,13,15,88.9,93.1,80.0,80.0,1.133,18.83,1.5746,1,fleury,skinner,starter,tandem,starter+tandem,,6.5,12,1.0
2022,2022-12-09,2022020430,reg,NYR,COL,0,1,1,1,3,21.0,4,0,2,2,4,3,15,15,13,12,70.0,83.3,80.0,100.0,1.6,21.3,1.7897,1,shesterkin,georgiev,starter,starter,starter+starter,,5.5,12,1.5
2022,2022-12-09,2022020431,reg,BOS,UTA,1,1,2,1,7,21.5,4,0,2,2,5,5,15,15,14,12,100.0,86.7,,80.0,1.433,20.27,1.9708,1,swayman,vejmelka,backup,starter,backup+starter,,6.0,12,1.0
2022,2022-12-09,2022020432,reg,PHI,VGK,0,1,1,1,3,22.0,4,0,2,2,3,5,15,15,11,13,80.0,80.0,90.0,80.0,1.8,19.23,1.8555,,hart,hill,starter,backup,backup+starter,,6.0,12,1.0
2022,2022-12-09,2022020433,reg,SJS,ANA,1,0,1,1,7,22.0,4,0,2,3,2,3,15,15,8,11,50.0,63.3,50.0,60.0,1.9,20.94,2.0481,0,makiniemi,gibson,backup,starter,backup+starter,,6.5,12,1.0
2022,2022-12-10,2022020434,reg,OTT,NSH,0,0,0,1,5,13.5,5,1,2,2,2,4,15,15,10,10,60.0,66.7,90.0,80.0,2.133,21.27,2.0971,,talbot,saros,tandem,starter,starter+tandem,,6.5,12,1.0
2022,2022-12-10,2022020435,reg,DET,DAL,1,1,2,1,5,14.0,5,1,2,2,4,4,15,15,10,11,80.0,70.0,70.0,80.0,1.833,20.54,2.0838,,husso,oettinger,starter,starter,starter+starter,,6.5,12,1.0
2022,2022-12-10,2022020436,reg,FLA,TBL,0,1,1,1,5,16.5,5,1,2,2,2,4,15,15,10,11,60.0,70.0,70.0,70.0,1.9,22.04,2.2233,1,bobrovsky,vasilevskiy,tandem,starter,starter+tandem,,6.5,12,1.0
2022,2022-12-10,2022020437,reg,BUF,PIT,0,2,2,1,4,19.0,5,1,1,1,1,4,15,15,6,14,44.4,65.5,70.0,40.0,1.9,20.5,1.8661,1,luukkonen,desmith,backup,backup,backup+backup,,6.5,12,1.0
2022,2022-12-10,2022020438,reg,CGY,TOR,2,2,4,0,9,19.0,5,1,1,2,5,4,15,15,11,11,90.0,73.3,70.0,80.0,1.9,19.6,1.7537,,vladar,murray,backup,backup,backup+backup,,6.0,12,0.5
2022,2022-12-10,2022020439,reg,LAK,MTL,2,0,2,1,6,19.0,5,1,2,4,3,4,15,15,10,10,70.0,66.7,60.0,70.0,2.067,18.57,1.8138,,copley,allen,backup,starter,backup+starter,,6.0,12,1.0
2022,2022-12-10,2022020440,reg,CAR,NYI,0,0,0,1,3,19.5,5,1,4,1,4,3,15,15,14,12,70.0,86.7,90.0,90.0,1.4,18.87,1.8503,1,kochetkov,sorokin,backup,starter,backup+starter,,5.5,12,0.5
2022,2022-12-10,2022020441,reg,MIN,VAN,1,0,1,1,3,22.0,5,1,1,3,3,1,15,15,12,6,40.0,60.0,60.0,70.0,1.933,19.63,1.8014,0,gustavsson,martin,backup,tandem,backup+tandem,,6.5,12,1.0
2022,2022-12-11,2022020442,reg,COL,STL,0,0,0,1,5,15.0,6,1,2,3,3,3,15,15,12,10,60.0,72.4,90.0,80.0,1.8,21.33,1.8142,1,francouz,binnington,backup,starter,backup+starter,,6.0,12,1.0
2022,2022-12-11,2022020443,reg,LAK,CBJ,0,2,2,1,11,18.0,6,1,1,2,4,4,15,15,10,14,80.0,80.0,90.0,70.0,2.0,19.2,1.8776,,quick,merzlikins,starter,backup,backup+starter,,6.5,12,1.0
2022,2022-12-11,2022020444,reg,SEA,FLA,1,0,1,1,7,18.0,6,1,2,1,4,3,15,15,10,10,66.7,65.5,80.0,60.0,2.067,21.07,2.101,1,jones,bobrovsky,starter,tandem,starter+tandem,,6.5,12,1.0
2022,2022-12-11,2022020445,reg,PHI,UTA,0,1,1,1,9,19.0,6,1,2,2,4,5,15,15,11,13,90.0,80.0,60.0,80.0,1.567,19.27,1.9445,,hart,vejmelka,starter,starter,starter+starter,,5.5,12,0.0
2022,2022-12-11,2022020446,reg,WSH,WPG,0,0,0,1,7,19.0,6,1,2,2,5,4,15,15,12,12,90.0,80.0,90.0,70.0,1.5,20.3,1.9127,,lindgren,hellebuyck,backup,starter,backup+starter,,6.0,12,1.0
2022,2022-12-11,2022020447,reg,BOS,VGK,0,1,1,1,4,20.0,6,1,2,2,5,5,15,15,14,14,100.0,93.1,90.0,80.0,1.534,20.47,1.8786,1,ullmark,thompson,starter,starter,starter+starter,,6.0,12,1.0
2022,2022-12-12,2022020448,reg,CGY,MTL,0,0,0,1,3,19.0,0,0,2,2,4,4,15,15,10,10,80.0,65.5,70.0,80.0,2.067,18.93,1.7001,1,markstrom,allen,starter,starter,starter+starter,,6.0,12,1.0
2022,2022-12-12,2022020449,reg,DAL,PIT,1,1,2,1,3,19.0,0,0,2,2,4,4,15,15,11,14,80.0,83.3,80.0,80.0,1.734,20.5,1.8402,,oettinger,jarry,starter,starter,starter+starter,,6.5,12,1.0
2022,2022-12-12,2022020450,reg,NJD,NYR,2,1,3,0,7,19.0,0,0,3,3,3,4,15,15,11,13,70.0,82.8,80.0,70.0,1.634,19.44,1.6801,0,vanecek,shesterkin,tandem,starter,starter+tandem,,6.0,12,1.0
2022,2022-12-12,2022020451,reg,ANA,OTT,0,2,2,1,3,19.5,0,0,3,2,3,2,15,15,11,11,50.0,72.4,50.0,70.0,1.933,22.1,2.0863,1,dostal,talbot,backup,tandem,backup+tandem,,6.5,12,2.0
2022,2022-12-12,2022020452,reg,EDM,MIN,1,1,2,1,3,20.0,0,0,3,2,4,3,15,15,14,12,77.8,89.3,80.0,100.0,1.333,19.7,1.7452,0,skinner,fleury,tandem,starter,starter+tandem,,6.5,12,1.0
2022,2022-12-12,2022020453,reg,NSH,STL,0,0,0,1,1,20.0,0,0,2,1,4,3,15,15,11,10,70.0,70.0,90.0,60.0,1.767,20.4,1.8328,1,saros,binnington,starter,starter,starter+starter,,6.0,12,0.5
2022,2022-12-13,2022020454,reg,ANA,TOR,0,2,2,1,7,19.0,1,0,1,3,3,4,15,15,11,11,70.0,73.3,70.0,80.0,1.867,20.23,1.7991,0,gibson,samsonov,starter,backup,backup+starter,,6.5,12,1.0
2022,2022-12-13,2022020455,reg,CBJ,FLA,0,1,1,1,4,19.0,1,0,2,2,4,4,15,15,14,10,80.0,79.3,80.0,100.0,1.8,21.63,1.9862,1,merzlikins,bobrovsky,backup,tandem,backup+tandem,,6.5,12,1.0
2022,2022-12-13,2022020456,reg,DAL,NJD,0,0,0,1,5,19.0,1,0,1,1,4,3,15,15,12,10,70.0,73.3,70.0,80.0,1.9,20.46,1.9034,,wedgewood,schmid,backup,backup,backup+backup,,6.5,12,1.0
2022,2022-12-13,2022020457,reg,LAK,BUF,0,0,0,1,6,19.0,1,0,2,3,4,2,15,15,10,7,60.0,56.7,50.0,70.0,2.4,20.57,2.1301,,copley,anderson,backup,backup,backup+backup,,6.5,12,2.0
2022,2022-12-13,2022020458,reg,NYI,BOS,1,2,3,0,7,19.0,1,0,3,2,4,5,15,15,12,14,90.0,86.7,90.0,70.0,1.333,19.63,1.8906,,varlamov,ullmark,backup,starter,backup+starter,,5.5,12,0.0
2022,2022-12-13,2022020459,reg,SEA,TBL,1,2,3,0,8,19.0,1,0,2,3,5,4,15,15,10,11,90.0,70.0,70.0,60.0,2.034,19.2,2.1031,,grubauer,vasilevskiy,backup,starter,backup+starter,,6.0,11,1.0
2022,2022-12-13,2022020460,reg,CAR,DET,1,0,1,1,1,19.0,1,0,3,3,4,5,15,15,14,10,90.0,80.0,70.0,90.0,1.6,18.8,1.9348,,kochetkov,husso,backup,starter,backup+starter,,6.0,12,1.0
2022,2022-12-13,2022020461,reg,EDM,NSH,3,1,4,0,9,20.0,1,0,1,1,4,4,15,15,14,11,80.0,83.3,90.0,100.0,1.367,20.37,1.9653,0,campbell,lankinen,tandem,backup,backup+tandem,,6.5,12,1.0
2022,2022-12-13,2022020462,reg,VGK,WPG,2,1,3,0,11,20.0,1,0,2,2,5,4,15,15,14,12,90.0,86.7,90.0,80.0,1.466,19.33,1.8428,1,hill,hellebuyck,backup,starter,backup+starter,,6.0,12,1.0
2022,2022-12-13,2022020463,reg,WSH,CHI,2,1,3,0,10,21.0,1,0,2,4,5,5,15,15,12,14,100.0,86.7,90.0,70.0,1.3,19.66,1.7411,,lindgren,mrazek,backup,backup,backup+backup,,6.0,12,1.0
2022,2022-12-13,2022020464,reg,PHI,COL,1,0,1,1,5,21.0,1,0,2,2,4,4,15,15,11,12,88.9,79.3,90.0,80.0,1.6,20.57,1.8065,0,sandstrom,francouz,backup,backup,backup+backup,,6.0,12,1.0
2022,2022-12-13,2022020465,reg,UTA,SJS,1,2,3,0,5,22.5,1,0,2,4,5,2,15,15,13,8,70.0,70.0,40.0,100.0,1.667,18.84,2.0299,,vejmelka,reimer,starter,tandem,starter+tandem,,6.0,12,1.0
2022,2022-12-14,2022020466,reg,MTL,OTT,0,0,0,1,5,19.0,2,0,2,2,4,2,15,15,11,12,60.0,76.7,60.0,80.0,1.833,20.1,1.951,,montembeault,talbot,backup,tandem,backup+tandem,,6.5,12,1.0
2022,2022-12-14,2022020467,reg,DET,MIN,0,1,1,1,5,19.5,2,0,1,2,5,4,15,15,11,12,90.0,76.7,80.0,80.0,1.667,18.13,1.9171,1,hellberg,gustavsson,backup,backup,backup+backup,,6.0,12,1.0
2022,2022-12-14,2022020468,reg,VAN,CGY,2,2,4,0,7,22.0,2,0,4,2,2,4,15,15,7,11,60.0,60.0,60.0,30.0,2.133,20.2,1.8696,,martin,markstrom,tandem,starter,starter+tandem,,6.5,10,1.0
2022,2022-12-15,2022020469,reg,ANA,MTL,2,0,2,1,7,19.0,3,0,2,1,4,4,15,15,12,12,80.0,80.0,70.0,80.0,1.7,20.06,1.8565,,dostal,allen,backup,starter,backup+starter,,6.0,12,1.0
2022,2022-12-15,2022020470,reg,CBJ,TBL,0,1,1,1,5,19.0,3,0,2,2,4,3,15,15,14,10,70.0,80.0,60.0,100.0,1.734,19.96,2.0237,0,tarasov,elliott,backup,backup,backup+backup,,6.5,12,1.0
2022,2022-12-15,2022020471,reg,DAL,WSH,0,0,0,1,3,19.0,3,0,2,2,4,4,15,15,12,11,80.0,76.7,100.0,80.0,1.733,20.54,1.8807,1,oettinger,lindgren,starter,backup,backup+starter,,6.0,12,1.0
2022,2022-12-15,2022020472,reg,LAK,BOS,0,0,0,1,5,19.0,3,0,2,2,4,4,15,15,11,13,80.0,80.0,80.0,70.0,1.9,20.4,2.0622,,copley,ullmark,backup,starter,backup+starter,,6.0,12,1.0
2022,2022-12-15,2022020473,reg,PHI,NJD,0,1,1,1,3,19.0,3,0,2,2,4,3,15,15,11,11,70.0,72.4,70.0,90.0,1.667,18.56,1.7281,1,hart,vanecek,starter,tandem,starter+tandem,,6.0,12,1.0
2022,2022-12-15,2022020474,reg,PIT,FLA,0,1,1,1,6,19.0,3,0,3,2,4,4,15,15,14,10,80.0,80.0,80.0,100.0,1.734,21.96,1.9546,,jarry,bobrovsky,starter,tandem,starter+tandem,,6.5,12,1.0
2022,2022-12-15,2022020475,reg,SEA,CAR,0,2,2,1,5,19.0,3,0,2,2,4,4,15,15,9,14,80.0,76.7,88.9,50.0,1.933,18.4,1.8578,1,grubauer,kochetkov,backup,backup,backup+backup,,5.5,12,0.5
2022,2022-12-15,2022020476,reg,TOR,NYR,1,1,2,1,4,19.0,3,0,2,3,4,3,15,15,11,12,70.0,76.7,70.0,70.0,1.667,19.44,1.6874,,murray,shesterkin,backup,starter,backup+starter,,6.0,12,2.0
2022,2022-12-15,2022020477,reg,NSH,WPG,1,1,2,1,3,20.0,3,0,2,2,3,3,15,15,11,12,60.0,76.7,80.0,60.0,1.534,20.63,2.0036,,saros,hellebuyck,starter,starter,starter+starter,,6.0,12,1.0
2022,2022-12-15,2022020478,reg,VGK,CHI,1,0,1,1,5,20.5,3,0,2,2,4,4,15,15,13,13,80.0,86.7,90.0,80.0,1.4,19.2,1.7558,1,thompson,soderblom,starter,tandem,starter+tandem,,6.0,12,1.0
2022,2022-12-15,2022020479,reg,BUF,COL,2,0,2,1,6,21.0,3,0,2,2,3,4,15,15,7,12,70.0,65.5,90.0,50.0,1.833,21.27,1.9259,0,luukkonen,georgiev,backup,starter,backup+starter,,6.5,12,1.0
2022,2022-12-15,2022020480,reg,STL,EDM,1,1,2,1,7,21.0,3,0,3,2,4,3,15,15,10,13,70.0,76.7,80.0,60.0,1.6,19.83,1.8872,1,binnington,skinner,starter,tandem,starter+tandem,,6.5,12,1.0
2022,2022-12-16,2022020481,reg,CHI,MIN,0,1,1,1,5,20.0,4,0,1,2,4,4,15,15,13,12,80.0,83.3,80.0,90.0,1.433,18.5,1.7665,0,mrazek,fleury,backup,starter,backup+starter,,6.0,12,1.0
2022,2022-12-16,2022020482,reg,STL,CGY,1,1,2,1,7,21.0,4,0,1,2,5,3,15,15,10,11,80.0,70.0,50.0,60.0,1.9,19.7,1.7149,,greiss,markstrom,backup,starter,backup+starter,,5.5,12,0.5
2022,2022-12-16,2022020483,reg,NYI,UTA,2,1,3,0,9,21.5,4,0,3,3,3,4,15,15,11,13,70.0,80.0,66.7,60.0,1.4,18.84,1.9703,1,sorokin,vejmelka,starter,starter,starter+starter,,5.5,12,0.5
2022,2022-12-17,2022020484,reg,CBJ,BOS,0,1,1,1,6,13.0,5,1,2,2,4,4,15,15,14,13,80.0,90.0,80.0,100.0,1.567,19.87,1.8824,1,tarasov,swayman,backup,backup,backup+backup,,6.5,12,1.0
2022,2022-12-17,2022020485,reg,OTT,DET,2,2,4,0,9,13.0,5,1,3,3,3,5,15,15,12,11,80.0,76.7,70.0,80.0,1.7,19.63,2.0981,,talbot,husso,tandem,starter,starter+tandem,,6.0,12,1.0
2022,2022-12-17,2022020486,reg,ANA,EDM,2,1,3,0,7,16.0,5,1,2,2,4,3,15,15,12,13,70.0,83.3,90.0,90.0,1.667,20.46,1.9904,,dostal,skinner,backup,tandem,backup+tandem,,6.5,12,1.0
2022,2022-12-17,2022020487,reg,DAL,CAR,1,2,3,0,9,19.0,5,1,2,2,4,4,15,15,12,14,80.0,86.7,90.0,90.0,1.534,19.84,1.8466,,wedgewood,raanta,backup,backup,backup+backup,,5.5,12,0.0
2022,2022-12-17,2022020488,reg,FLA,NJD,1,0,1,1,6,19.5,5,1,2,2,5,3,15,15,10,12,80.0,73.3,70.0,70.0,1.766,21.27,1.9988,,bobrovsky,schmid,tandem,backup,backup+tandem,,6.5,12,1.0
2022,2022-12-17,2022020489,reg,NYR,PHI,1,1,2,1,9,19.0,5,1,2,2,3,5,15,15,12,11,80.0,76.7,70.0,100.0,1.634,18.97,1.6756,1,halak,hart,backup,starter,backup+starter,,5.5,12,0.5
2022,2022-12-17,2022020490,reg,TBL,MTL,2,0,2,1,6,19.0,5,1,2,2,3,5,15,15,10,12,80.0,73.3,70.0,70.0,1.734,19.8,2.0461,,vasilevskiy,allen,starter,starter,starter+starter,,6.0,12,1.0
2022,2022-12-17,2022020491,reg,TOR,WSH,1,2,3,0,7,19.0,5,1,2,2,4,4,15,15,11,12,80.0,76.7,100.0,70.0,1.634,20.63,1.8165,0,samsonov,lindgren,backup,backup,backup+backup,,6.0,12,1.0
2022,2022-12-17,2022020492,reg,BUF,UTA,1,1,2,1,7,21.0,5,1,2,1,4,3,15,15,7,12,70.0,63.3,57.1,50.0,1.967,20.7,2.1669,0,anderson,ingram,backup,backup,backup+backup,,6.5,12,1.0
2022,2022-12-17,2022020493,reg,NSH,COL,0,0,0,1,4,21.0,5,1,2,2,3,5,15,15,12,12,80.0,80.0,90.0,70.0,1.466,21.27,1.9708,1,saros,georgiev,starter,starter,starter+starter,,5.5,12,0.0
2022,2022-12-17,2022020494,reg,NYI,VGK,1,0,1,1,7,22.0,5,1,1,2,2,4,15,15,10,13,60.0,76.7,90.0,50.0,1.6,19.07,1.8289,,varlamov,thompson,backup,starter,backup+starter,,5.5,12,0.5
2022,2022-12-17,2022020495,reg,WPG,VAN,1,0,1,1,6,22.0,5,1,2,3,4,2,15,15,12,7,60.0,63.3,60.0,60.0,1.9,20.73,2.0496,,hellebuyck,martin,starter,tandem,starter+tandem,,6.5,12,1.0
