season,date,gid,phase,away,home,away_1p,home_1p,total_1p,u25,ft,et_hour,dow,weekend,away_rest,home_rest,away_r5,home_r5,away_r15_n,home_r15_n,away_r15,home_r15,comb_r5_pct,comb_r15_pct,home_venue_r10,away_road_r10,env_1p_goals,env_1p_sog,env_1p_xg,h2h_last_u25,away_goalie,home_goalie,away_goalie_cls,home_goalie_cls,goalie_pair,total_line,espn_total,espn_books,espn_span
2025,2025-10-14,2025020056,reg,PIT,ANA,2,2,4,0,7,22.5,1,0,3,3,,,3,2,3,1,,,,,2.167,19.25,1.8597,,jarry,dostal,,,,,6.5,1,0.0
2025,2025-10-15,2025020057,reg,OTT,BUF,1,1,2,1,12,19.0,2,0,2,2,,,3,3,1,3,,,,,1.833,21.0,1.545,,merilinen,lyon,,,,,6.5,1,0.0
2025,2025-10-15,2025020058,reg,FLA,DET,0,0,0,1,5,19.0,2,0,2,2,,,4,3,2,2,,,,,2.042,18.62,1.6862,,bobrovsky,talbot,,,,,5.5,1,0.0
2025,2025-10-15,2025020059,reg,CHI,STL,2,2,4,0,11,21.5,2,0,2,2,,,4,3,3,3,,,,,1.292,15.88,1.333,,soderblom,hofer,,,,,5.5,1,0.0
2025,2025-10-15,2025020060,reg,CGY,UTA,1,0,1,1,4,21.5,2,0,1,2,,,4,3,4,3,,,,,1.25,16.09,1.3198,,cooley,vejmelka,,,,,5.5,1,0.0
2025,2025-10-16,2025020061,reg,NYR,TOR,0,1,1,1,3,19.0,3,0,2,2,5,,5,4,5,4,,,,,1.175,18.6,1.6288,,shesterkin,stolarz,,,,,5.5,1,0.0
2025,2025-10-16,2025020062,reg,NSH,MTL,0,0,0,1,5,19.0,3,0,2,2,,,4,4,4,3,,,,,1.625,16.5,1.3666,,saros,dobes,,,,,5.5,1,0.0
2025,2025-10-16,2025020063,reg,SEA,OTT,1,2,3,0,7,19.0,3,0,2,1,,,3,4,3,2,,,,,1.625,16.16,1.3205,,grubauer,ullmark,,,,,6.5,1,0.0
2025,2025-10-16,2025020064,reg,FLA,NJD,1,0,1,1,4,19.0,3,0,1,3,3,,5,3,3,2,,,,,1.534,18.36,1.7257,,tarasov,allen,,,,,5.5,1,0.0
2025,2025-10-16,2025020065,reg,EDM,NYI,1,1,2,1,6,19.5,3,0,2,3,,,3,3,3,3,,,,,1.333,17.0,1.7718,,skinner,rittich,,,,,6.5,1,0.0
2025,2025-10-16,2025020066,reg,WPG,PHI,1,0,1,1,7,19.0,3,0,3,3,,,3,3,2,3,,,,,1.333,19.0,2.2689,,hellebuyck,ersson,,,,,5.5,1,0.0
2025,2025-10-16,2025020067,reg,COL,CBJ,0,0,0,1,5,19.0,3,0,3,3,,,4,3,4,3,,,,,1.167,21.84,1.7007,,wedgewood,merzlikins,,,,,6.5,1,0.0
2025,2025-10-16,2025020068,reg,VAN,DAL,0,2,2,1,8,20.0,3,0,3,2,,,3,3,3,2,,,,,1.333,18.66,1.6368,,demko,desmith,,,,,6.5,1,0.0
2025,2025-10-16,2025020069,reg,BOS,VGK,2,2,4,0,11,22.0,3,0,3,2,,,4,4,4,4,,,,,1.375,17.5,1.5176,,swayman,schmid,,,,,6.5,1,0.0
2025,2025-10-16,2025020070,reg,CAR,ANA,1,0,1,1,5,22.0,3,0,2,2,,,3,3,3,1,,,,,2.0,20.33,2.0158,,andersen,dostal,,,,,6.5,1,0.0
2025,2025-10-16,2025020071,reg,PIT,LAK,0,2,2,1,6,22.0,3,0,2,3,,,4,4,3,3,,,,,1.75,18.38,1.8695,,silovs,forsberg,,,,,6.5,1,0.0
2025,2025-10-17,2025020072,reg,TBL,DET,0,1,1,1,3,19.0,4,0,3,2,,,4,4,2,3,,,,,2.125,19.88,1.7943,,vasilevskiy,gibson,,,,,5.5,1,0.0
2025,2025-10-17,2025020073,reg,MIN,WSH,0,1,1,1,6,19.0,4,0,3,3,,,4,4,3,4,,,,,1.375,18.38,1.504,,gustavsson,thompson,,,,,5.5,1,0.0
2025,2025-10-17,2025020074,reg,VAN,CHI,0,2,2,1,5,20.5,4,0,1,2,,3,4,5,4,3,,,,,1.4,17.0,1.7075,,lankinen,knight,,,,,5.5,1,0.0
2025,2025-10-17,2025020075,reg,SJS,UTA,0,2,2,1,9,21.0,4,0,3,2,,,3,4,2,4,,,,,1.5,18.84,1.7937,,askarov,vejmelka,,,,,6.5,1,0.0
2025,2025-10-18,2025020076,reg,FLA,BUF,0,1,1,1,3,13.0,5,1,2,3,4,,6,4,4,4,,,,,1.417,18.75,1.4943,,bobrovsky,lyon,,,,,5.5,1,0.0
2025,2025-10-18,2025020077,reg,NYI,OTT,0,1,1,1,9,15.0,5,1,2,2,,2,4,5,4,2,,,,,2.2,17.9,1.8249,,sorokin,ullmark,,,,,5.5,1,0.0
2025,2025-10-18,2025020078,reg,EDM,NJD,0,0,0,1,8,15.5,5,1,2,2,,,4,4,4,3,,,,,1.25,17.5,1.911,,pickard,allen,,,,,6.5,1,0.0
2025,2025-10-18,2025020079,reg,SEA,TOR,1,1,2,1,7,19.0,5,1,2,2,,5,4,5,3,5,,,,,1.55,17.25,1.3951,,daccord,stolarz,,,,,6.5,1,0.0
2025,2025-10-18,2025020080,reg,NYR,MTL,1,2,3,0,7,19.0,5,1,2,2,5,4,6,5,6,4,90.0,,,,1.034,16.46,1.4638,,quick,montembeault,,,,,6.5,1,0.0
2025,2025-10-18,2025020081,reg,MIN,PHI,0,0,0,1,3,19.0,5,1,1,2,4,,5,4,4,4,,,,,1.275,17.73,1.8271,,wallstedt,vladar,,,,,6.5,1,0.0
2025,2025-10-18,2025020082,reg,TBL,CBJ,2,1,3,0,5,19.0,5,1,1,2,3,,5,4,3,4,,,,,1.6,21.15,1.874,,johansson,greaves,,,,,6.5,1,0.0
2025,2025-10-18,2025020083,reg,DAL,STL,0,0,0,1,4,19.0,5,1,2,3,,,4,4,3,3,,,,,2.0,18.12,1.5952,,oettinger,binnington,,,,,5.5,1,0.0
2025,2025-10-18,2025020084,reg,NSH,WPG,0,2,2,1,5,19.0,5,1,2,2,5,,5,4,5,3,,,,,1.475,16.93,1.7247,,saros,hellebuyck,,,,,5.5,1,0.0
2025,2025-10-18,2025020085,reg,BOS,COL,1,2,3,0,5,21.0,5,1,2,2,4,5,5,5,4,5,90.0,,,,1.3,18.9,1.5657,,swayman,wedgewood,,,,,6.5,1,0.0
2025,2025-10-18,2025020086,reg,CAR,LAK,2,0,2,1,7,21.0,5,1,2,2,,4,4,5,4,4,,,,,1.175,19.02,1.9346,,bussi,forsberg,,,,,5.5,1,0.0
2025,2025-10-18,2025020087,reg,CGY,VGK,1,3,4,0,7,22.0,5,1,3,2,5,4,5,5,5,4,88.9,,,,1.7,16.3,1.3788,1,wolf,hill,,,,,6.5,1,0.0
2025,2025-10-18,2025020088,reg,PIT,SJS,0,0,0,1,3,22.0,5,1,2,1,4,,5,4,4,3,,,,,2.0,19.23,1.8976,,jarry,nedeljkovic,,,,,6.5,1,0.0
2025,2025-10-19,2025020089,reg,VAN,WSH,3,0,3,0,7,12.5,6,1,2,2,5,5,5,5,5,5,100.0,,,,1.0,17.8,1.7594,,demko,lindgren,,,,,5.5,1,0.0
2025,2025-10-19,2025020090,reg,EDM,DET,0,0,0,1,6,15.0,6,1,1,2,5,4,5,5,5,4,90.0,,,,1.2,17.3,1.6522,,skinner,gibson,,,,,5.5,1,0.0
2025,2025-10-19,2025020091,reg,ANA,CHI,0,0,0,1,3,19.0,6,1,3,2,,4,4,6,2,4,,,,,2.292,19.38,1.6742,,dostal,knight,,,,,6.5,1,0.0
2025,2025-10-19,2025020092,reg,BOS,UTA,1,1,2,1,5,19.0,6,1,1,2,3,5,6,5,4,5,80.0,,,,1.6,17.36,1.624,,korpisalo,vanecek,,,,,5.5,1,0.0
2025,2025-10-20,2025020093,reg,MIN,NYR,1,1,2,1,4,19.0,0,0,2,2,4,4,6,7,5,6,80.0,,,,1.25,18.02,1.578,,gustavsson,shesterkin,,,,,5.5,1,0.0
2025,2025-10-20,2025020094,reg,SEA,PHI,1,2,3,0,7,19.0,0,0,2,2,4,5,5,5,4,5,90.0,,,,1.1,14.9,1.5556,,daccord,vladar,,,,,5.5,1,0.0
2025,2025-10-20,2025020095,reg,BUF,MTL,0,1,1,1,6,19.5,0,0,2,2,5,3,5,6,5,4,80.0,,,,1.534,17.25,1.329,,lyon,dobes,,,,,5.5,1,0.0
2025,2025-10-20,2025020096,reg,WPG,CGY,0,0,0,1,3,21.5,0,0,2,2,4,4,5,6,4,5,80.0,,,,1.817,16.41,1.7462,,hellebuyck,wolf,,,,,5.5,1,0.0
2025,2025-10-20,2025020097,reg,CAR,VGK,0,2,2,1,5,22.0,0,0,2,2,5,3,5,6,5,4,80.0,,,,1.667,19.14,1.8508,,andersen,hill,,,,,6.5,1,0.0
2025,2025-10-21,2025020098,reg,NJD,TOR,0,1,1,1,7,19.0,1,0,3,3,4,5,5,6,4,6,90.0,,100.0,,1.433,18.23,1.6008,,allen,stolarz,,,,,5.5,1,0.0
2025,2025-10-21,2025020099,reg,EDM,OTT,1,0,1,1,5,19.0,1,0,2,3,5,3,6,6,6,3,80.0,,,,1.417,15.59,1.6337,,skinner,ullmark,,,,,5.5,1,0.0
2025,2025-10-21,2025020100,reg,SJS,NYI,2,3,5,0,7,19.0,1,0,3,3,4,5,5,5,4,5,90.0,,,,1.7,20.2,2.1236,,askarov,sorokin,,,,,6.5,1,0.0
2025,2025-10-21,2025020101,reg,VAN,PIT,1,1,2,1,6,19.0,1,0,2,3,4,4,6,6,5,5,80.0,,,,1.583,19.91,2.0949,,lankinen,silovs,,,,,6.5,1,0.0
2025,2025-10-21,2025020102,reg,SEA,WSH,0,1,1,1,5,19.0,1,0,1,2,3,4,6,6,4,5,70.0,,,,1.5,16.17,1.5317,,murray,thompson,,,,,5.5,1,0.0
2025,2025-10-21,2025020103,reg,FLA,BOS,1,0,1,1,7,19.5,1,0,3,2,4,3,7,7,5,5,70.0,,,,1.643,17.86,1.5737,,bobrovsky,swayman,,,,,5.5,1,0.0
2025,2025-10-21,2025020104,reg,LAK,STL,0,0,0,1,3,20.0,1,0,3,3,4,4,6,5,5,4,80.0,,,,1.634,17.29,1.4975,,kuemper,binnington,,,,,5.5,1,0.0
2025,2025-10-21,2025020105,reg,ANA,NSH,1,1,2,1,7,20.0,1,0,2,3,3,5,5,6,3,6,80.0,,,,1.767,19.15,1.6425,,dostal,saros,,,,,6.5,1,0.0
2025,2025-10-21,2025020106,reg,CBJ,DAL,2,0,2,1,6,20.0,1,0,3,3,4,4,5,5,4,4,80.0,,,,1.5,19.9,2.0044,,merzlikins,oettinger,,,,,6.5,1,0.0
2025,2025-10-21,2025020107,reg,COL,UTA,1,0,1,1,7,22.0,1,0,3,2,4,5,6,6,5,6,90.0,,,,1.25,18.41,1.6847,1,wedgewood,vejmelka,,,,,5.5,1,0.0
2025,2025-10-22,2025020108,reg,MIN,NJD,0,1,1,1,5,19.0,2,0,2,1,4,4,7,6,6,5,80.0,,,100.0,1.369,18.18,1.6514,,gustavsson,daws,,,,,5.5,1,0.0
2025,2025-10-22,2025020109,reg,DET,BUF,0,0,0,1,6,19.5,2,0,3,2,5,5,6,6,5,6,100.0,,,,1.333,18.84,1.528,,gibson,ellis,,,,,6.5,1,0.0
2025,2025-10-22,2025020110,reg,MTL,CGY,1,0,1,1,3,20.5,2,0,2,2,4,4,7,7,5,6,80.0,,,,1.571,15.57,1.4329,,dobes,wolf,,,,,5.5,1,0.0
2025,2025-10-23,2025020111,reg,ANA,BOS,1,1,2,1,12,19.0,3,0,2,2,3,3,6,8,4,6,60.0,,,,2.021,19.71,1.8047,,mrazek,korpisalo,,,,,6.5,1,0.0
2025,2025-10-23,2025020112,reg,PHI,OTT,1,1,2,1,3,19.0,3,0,3,2,4,4,6,7,5,4,80.0,,,,1.5,15.34,1.7122,,vladar,ullmark,,,,,5.5,1,0.0
2025,2025-10-23,2025020113,reg,CHI,TBL,1,0,1,1,5,18.75,3,0,4,5,4,3,7,6,5,3,70.0,,,,1.952,19.23,1.8152,,knight,vasilevskiy,,,,,6.5,1,0.0
2025,2025-10-23,2025020114,reg,PIT,FLA,1,0,1,1,8,19.0,3,0,2,2,4,5,7,8,6,6,90.0,,,,1.482,18.41,1.8606,,jarry,bobrovsky,,,,,5.5,1,0.0
2025,2025-10-23,2025020115,reg,DET,NYI,0,2,2,1,9,19.0,3,0,1,2,5,4,7,6,6,5,90.0,,,,1.738,18.38,1.8343,,talbot,rittich,,,,,5.5,1,0.0
2025,2025-10-23,2025020116,reg,SJS,NYR,3,1,4,0,11,19.0,3,0,2,3,3,4,6,8,4,7,70.0,,,,1.646,20.29,1.9086,,nedeljkovic,shesterkin,,,,,6.5,1,0.0
2025,2025-10-23,2025020117,reg,UTA,STL,4,0,4,0,11,20.0,3,0,2,2,5,4,7,6,7,5,90.0,,,,1.309,17.02,1.6178,,vejmelka,hofer,,,,,5.5,1,0.0
2025,2025-10-23,2025020118,reg,VAN,NSH,0,0,0,1,3,20.0,3,0,2,2,4,5,7,7,6,7,90.0,,,80.0,1.5,18.5,1.9455,,demko,saros,,,,,5.5,1,0.0
2025,2025-10-23,2025020119,reg,LAK,DAL,1,0,1,1,5,21.0,3,0,2,2,4,5,7,6,6,5,90.0,,,,1.548,18.54,1.7342,,kuemper,oettinger,,,,,5.5,1,0.0
2025,2025-10-23,2025020120,reg,SEA,WPG,0,0,0,1,3,20.0,3,0,2,3,3,5,7,6,5,5,80.0,,,60.0,1.607,16.56,1.706,,daccord,hellebuyck,,,,,5.5,1,0.0
2025,2025-10-23,2025020121,reg,CAR,COL,4,1,5,0,9,21.0,3,0,3,2,5,4,6,7,6,6,90.0,,,,1.155,19.21,1.7688,,andersen,wedgewood,,,,,6.5,1,0.0
2025,2025-10-23,2025020122,reg,MTL,EDM,1,1,2,1,11,21.0,3,0,1,2,4,5,8,7,6,7,90.0,,,,1.107,14.95,1.6347,,montembeault,pickard,,,,,5.5,1,0.0
2025,2025-10-24,2025020123,reg,TOR,BUF,2,2,4,0,8,19.0,4,0,3,2,5,5,7,7,7,7,100.0,,100.0,,1.357,18.86,1.5765,,stolarz,lyon,,,,,6.5,1,0.0
2025,2025-10-24,2025020124,reg,SJS,NJD,1,0,1,1,4,19.0,4,0,1,2,3,5,7,7,4,6,80.0,,,,1.786,19.64,1.9102,,askarov,allen,,,,,6.5,1,0.0
2025,2025-10-24,2025020125,reg,WSH,CBJ,0,0,0,1,6,19.0,4,0,3,3,4,4,7,6,6,5,80.0,,,,1.321,18.64,2.0168,,thompson,greaves,,,,,6.5,1,0.0
2025,2025-10-24,2025020126,reg,CGY,WPG,1,0,1,1,8,20.0,4,0,2,1,4,5,8,7,7,6,88.9,,,,1.393,16.77,1.6185,1,wolf,comrie,,,,,5.5,1,0.0
2025,2025-10-25,2025020127,reg,NYI,PHI,1,0,1,1,7,12.5,5,1,2,2,4,4,7,7,6,6,80.0,,,,1.715,17.36,1.9725,,sorokin,ersson,,,,,6.5,1,0.0
2025,2025-10-25,2025020128,reg,COL,BOS,1,2,3,0,5,15.0,5,1,2,2,3,3,8,9,6,7,66.7,,100.0,,1.757,19.82,1.9484,0,wedgewood,swayman,,,,,6.5,1,0.0
2025,2025-10-25,2025020129,reg,ANA,TBL,0,1,1,1,7,17.0,5,1,2,2,4,4,7,7,5,4,80.0,,,80.0,2.143,21.36,2.0757,,dostal,johansson,,,,,6.5,1,0.0
2025,2025-10-25,2025020130,reg,VGK,FLA,0,1,1,1,3,18.0,5,1,5,2,3,5,7,9,5,7,80.0,,,,1.754,17.54,1.6134,,schmid,bobrovsky,,,,,5.5,1,0.0
2025,2025-10-25,2025020131,reg,UTA,MIN,3,1,4,0,8,18.0,5,1,2,3,4,5,8,8,7,7,90.0,,,,1.562,18.62,1.7542,,vejmelka,gustavsson,,,,,5.5,1,0.0
2025,2025-10-25,2025020132,reg,BUF,TOR,1,1,2,1,7,17.0,5,1,1,1,4,4,8,8,7,7,88.9,,100.0,,1.688,19.12,1.6785,0,luukkonen,primeau,,,,,6.5,1,0.0
2025,2025-10-25,2025020133,reg,STL,DET,2,0,2,1,10,19.0,5,1,2,2,3,5,7,8,5,7,80.0,,80.0,,1.482,16.12,1.4939,,binnington,gibson,,,,,5.5,1,0.0
2025,2025-10-25,2025020134,reg,CBJ,PIT,1,2,3,0,9,19.0,5,1,1,2,4,4,7,8,6,7,80.0,,,,1.456,20.09,2.1749,,merzlikins,silovs,,,,,6.5,1,0.0
2025,2025-10-25,2025020135,reg,OTT,WSH,1,0,1,1,8,19.0,5,1,2,1,4,4,8,8,5,7,80.0,,80.0,,1.5,17.06,1.6884,,ullmark,lindgren,,,,,5.5,1,0.0
2025,2025-10-25,2025020136,reg,MTL,VAN,0,1,1,1,7,19.0,5,1,2,2,4,4,9,8,7,7,80.0,,,80.0,1.466,17.56,1.8597,,dobes,lankinen,,,,,5.5,1,0.0
